subject_id	predicate_id	object_id	mondo_id	mondo_label	mondo_predicate_id	mapping_justification	gard_mondo_mapping_type
GARD:8606	skos:exactMatch	Orphanet:99742	MONDO:0011790	Amish lethal microcephaly	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8609	skos:exactMatch	Orphanet:2032	MONDO:0800029	interstitial lung disease 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8610	skos:exactMatch	Orphanet:199282	MONDO:0016040	harlequin syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8614	skos:exactMatch	Orphanet:232	MONDO:0011382	sickle cell anemia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8616	skos:exactMatch	Orphanet:2467	MONDO:0016586	systemic mastocytosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8618	skos:exactMatch	Orphanet:824	MONDO:0009692	primary myelofibrosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8621	skos:exactMatch	Orphanet:39044	MONDO:0006486	uveal melanoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8622	skos:exactMatch	Orphanet:169105	MONDO:0015696	Good syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8623	skos:exactMatch	Orphanet:2521	MONDO:0016750	microcephaly-cleft palate syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8625	skos:exactMatch	Orphanet:33355	MONDO:0009973	reticular dysgenesis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8631	skos:exactMatch	Orphanet:1598	MONDO:0007800	chromosome 18p deletion syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8638	skos:exactMatch	Orphanet:86851	MONDO:0019460	acute leukemia of ambiguous lineage	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8639	skos:exactMatch	Orphanet:83597	MONDO:0019383	acute disseminated encephalomyelitis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8640	skos:exactMatch	Orphanet:284454	MONDO:0017298	acute zonal occult outer retinopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8644	skos:exactMatch	Orphanet:210122	MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8653	skos:exactMatch	Orphanet:90000	MONDO:0019526	erythema elevatum diutinum	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8659	skos:exactMatch	Orphanet:93323	MONDO:0019672	fibular hemimelia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8660	skos:exactMatch	Orphanet:221117	MONDO:0005773	Gerstmann syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8661	skos:exactMatch	Orphanet:2368	MONDO:0009264	gastroschisis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8663	skos:exactMatch	Orphanet:114	MONDO:0007177	auriculoosteodysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:867	skos:exactMatch	Orphanet:133	MONDO:0015274	chronic beryllium disease	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8672	skos:exactMatch	Orphanet:261494	MONDO:0012455	Kleefstra syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8683	skos:exactMatch	Orphanet:79235	MONDO:0011725	Crigler-Najjar syndrome type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8686	skos:exactMatch	Orphanet:3261	MONDO:0017979	autoimmune lymphoproliferative syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8689	skos:exactMatch	Orphanet:94075	MONDO:0019787	autoimmune enteropathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:869	skos:exactMatch	Orphanet:118	MONDO:0009562	beta-mannosidosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8692	skos:exactMatch	Orphanet:1489	MONDO:0005077	pertussis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8694	skos:exactMatch	Orphanet:216796	MONDO:0008146	osteogenesis imperfecta type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8695	skos:exactMatch	Orphanet:216812	MONDO:0009804	osteogenesis imperfecta type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8696	skos:exactMatch	Orphanet:216820	MONDO:0008148	osteogenesis imperfecta type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8698	skos:exactMatch	Orphanet:53697	MONDO:0008151	gnathodiaphyseal dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8699	skos:exactMatch	Orphanet:216828	MONDO:0012591	osteogenesis imperfecta type 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:87	skos:exactMatch	Orphanet:568	MONDO:0018924	microphthalmia, Lenz type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8700	skos:exactMatch	OMIM:613982	MONDO:0013515	osteogenesis imperfecta type 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8701	skos:exactMatch	OMIM:610682	MONDO:0012536	osteogenesis imperfecta type 7	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8702	skos:exactMatch	Orphanet:2134	MONDO:0016244	atypical hemolytic-uremic syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8703	skos:exactMatch	Orphanet:140989	MONDO:0015374	primary central nervous system vasculitis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8707	skos:exactMatch	Orphanet:93322	MONDO:0010144	tibial hemimelia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8709	skos:exactMatch	Orphanet:86789	MONDO:0008205	patella aplasia/hypoplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:871	skos:exactMatch	Orphanet:848	MONDO:0019402	beta thalassemia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8711	skos:exactMatch	Orphanet:268129	MONDO:0012215	myofibrillar myopathy 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8713	skos:exactMatch	Orphanet:93296	MONDO:0008702	achondrogenesis type II	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8717	skos:exactMatch	Orphanet:166272	MONDO:0100325	odontochondrodysplasia 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8719	skos:exactMatch	Orphanet:168552	MONDO:0011856	spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:872	skos:exactMatch	Orphanet:134	MONDO:0008760	beta-ketothiolase deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8720	skos:exactMatch	Orphanet:168549	MONDO:0011211	axial spondylometaphyseal dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8721	skos:exactMatch	Orphanet:98809	MONDO:0044202	episodic kinesigenic dyskinesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8722	skos:exactMatch	Orphanet:98810	MONDO:0700088	paroxysmal nonkinesigenic dyskinesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8723	skos:exactMatch	Orphanet:86841	MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:873	skos:exactMatch	Orphanet:610	MONDO:0008029	Bethlem myopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8732	skos:exactMatch	Orphanet:98879	MONDO:0010604	hemophilia B	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8735	skos:exactMatch	Orphanet:247667	MONDO:0009428	obsolete childhood hypophosphatasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8737	skos:exactMatch	Orphanet:33208	MONDO:0018044	idiopathic hypersomnia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8743	skos:exactMatch	OMIM:603194	MONDO:0011296	Meckel syndrome, type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8744	skos:exactMatch	OMIM:607361	MONDO:0011821	Meckel syndrome, type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8754	skos:exactMatch	Orphanet:1426	MONDO:0008974	Greenberg dysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8755	skos:exactMatch	Orphanet:1135	MONDO:0015238	arrhinia-choanal atresia-microphthalmia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8756	skos:exactMatch	Orphanet:1187	MONDO:0010533	Arts syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8757	skos:exactMatch	Orphanet:64742	MONDO:0011014	pleuropulmonary blastoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:8759	skos:exactMatch	Orphanet:99922	MONDO:0020548	ocular pemphigoid	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:88	skos:exactMatch	Orphanet:2900	MONDO:0007894	Leri pleonosteosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:882	skos:exactMatch	Orphanet:141333	MONDO:0008864	Biemond syndrome type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:884	skos:exactMatch	Orphanet:2695	MONDO:0000110	bifid nose	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:893	skos:exactMatch	Orphanet:3304	MONDO:0010999	fallot complex-intellectual disability-growth delay syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:894	skos:exactMatch	Orphanet:79241	MONDO:0009665	biotinidase deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:895	skos:exactMatch	Orphanet:2617	MONDO:0008870	bird headed-dwarfism, Montreal type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:897	skos:exactMatch	Orphanet:2213	MONDO:0009404	hypertelorism, microtia, facial clefting syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:905	skos:exactMatch	Orphanet:2057	MONDO:0008875	blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9118	skos:exactMatch	Orphanet:3337	MONDO:0024525	Fanconi renotubular syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9119	skos:exactMatch	Orphanet:984	MONDO:0020110	pulmonary agenesis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:912	skos:exactMatch	Orphanet:1259	MONDO:0007202	blepharoptosis-myopia-ectopia lentis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9124	skos:exactMatch	Orphanet:861	MONDO:0002457	Treacher-Collins syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9125	skos:exactMatch	OMIM:248390	MONDO:0009558	Treacher Collins syndrome 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9126	skos:exactMatch	Orphanet:990	MONDO:0008740	agnathia-otocephaly complex	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9128	skos:exactMatch	Orphanet:98482	MONDO:0020122	acquired idiopathic inflammatory myopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9138	skos:exactMatch	Orphanet:97242	MONDO:0019950	congenital muscular dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:914	skos:exactMatch	Orphanet:50945	MONDO:0008970	chondrodysplasia Blomstrand type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9142	skos:exactMatch	Orphanet:2070	MONDO:0016129	eosinophilic gastroenteritis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9145	skos:exactMatch	Orphanet:171871	MONDO:0008329	autosomal dominant pseudohypoaldosteronism type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9146	skos:exactMatch	Orphanet:1340	MONDO:0015280	cardiofaciocutaneous syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9149	skos:exactMatch	OMIM:180100	MONDO:0008377	retinitis pigmentosa 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:915	skos:exactMatch	Orphanet:125	MONDO:0008876	Bloom syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9151	skos:exactMatch	OMIM:210210	MONDO:0008862	3-methylcrotonyl-CoA carboxylase 2 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9152	skos:exactMatch	Orphanet:90791	MONDO:0008727	congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9156	skos:exactMatch	Orphanet:85274	MONDO:0010270	syndromic X-linked intellectual disability 7	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9157	skos:exactMatch	Orphanet:85273	MONDO:0010285	syndromic X-linked intellectual disability Abidi type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9158	skos:exactMatch	Orphanet:53347	MONDO:0010977	Brody myopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9159	skos:exactMatch	OMIM:300018	MONDO:0010226	46,XY sex reversal 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:916	skos:exactMatch	Orphanet:2768	MONDO:0017194	Blount disease	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9161	skos:exactMatch	Orphanet:79280	MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9163	skos:exactMatch	Orphanet:353298	MONDO:0014722	Roifman syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9164	skos:exactMatch	Orphanet:97238	MONDO:0019947	rippling muscle disease 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9165	skos:exactMatch	OMIM:600332	MONDO:0010868	rippling muscle disease 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9166	skos:exactMatch	OMIM:606282	MONDO:0011657	autosomal dominant nonsyndromic hearing loss 24	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9167	skos:exactMatch	OMIM:606346	MONDO:0011660	autosomal dominant nonsyndromic hearing loss 22	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9168	skos:exactMatch	Orphanet:85195	MONDO:0008275	familial expansile osteolysis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9169	skos:exactMatch	Orphanet:97346	MONDO:0007297	ADan amyloidosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:917	skos:exactMatch	Orphanet:16	MONDO:0010563	blue cone monochromacy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9170	skos:exactMatch	Orphanet:55654	MONDO:0018914	hypotrichosis simplex	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9172	skos:exactMatch	OMIM:148700	MONDO:0007859	palmoplantar keratoderma i, striate, focal, or diffuse	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9173	skos:exactMatch	OMIM:607654	MONDO:0011881	keratosis palmoplantaris striata 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9174	skos:exactMatch	Orphanet:306674	MONDO:0011706	Kufor-Rakeb syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9175	skos:exactMatch	Orphanet:171695	MONDO:0009830	parkinsonian-pyramidal syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9176	skos:exactMatch	Orphanet:69126	MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9177	skos:exactMatch	Orphanet:137776	MONDO:0011868	lethal congenital contracture syndrome 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9178	skos:exactMatch	Orphanet:85282	MONDO:0010258	MEHMO syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9179	skos:exactMatch	Orphanet:75327	MONDO:0007630	North Carolina macular dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:918	skos:exactMatch	Orphanet:1292	MONDO:0007230	Brachymorphism-onychodysplasia-dysphalangism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9180	skos:exactMatch	Orphanet:97560	MONDO:0013860	idiopathic membranous glomerulonephritis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9181	skos:exactMatch	Orphanet:86	MONDO:0007031	familial abdominal aortic aneurysm	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9182	skos:exactMatch	Orphanet:93293	MONDO:0011812	Duane-radial ray syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9184	skos:exactMatch	Orphanet:1159	MONDO:0008827	progressive pseudorheumatoid arthropathy of childhood	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9185	skos:exactMatch	Orphanet:99898	MONDO:0020530	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9189	skos:exactMatch	Orphanet:101084	MONDO:0011890	Charcot-Marie-Tooth disease type 1D	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9190	skos:exactMatch	Orphanet:90658	MONDO:0007311	Charcot-Marie-Tooth disease type 1E	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9191	skos:exactMatch	Orphanet:101085	MONDO:0011902	Charcot-Marie-Tooth disease type 1F	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9192	skos:exactMatch	Orphanet:99936	MONDO:0010949	Charcot-Marie-Tooth disease type 2B	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9193	skos:exactMatch	Orphanet:99939	MONDO:0011894	Charcot-Marie-Tooth disease type 2E	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9194	skos:exactMatch	Orphanet:99940	MONDO:0011687	Charcot-Marie-Tooth disease axonal type 2F	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9195	skos:exactMatch	Orphanet:99941	MONDO:0013753	Charcot-Marie-Tooth disease axonal type 2P	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9196	skos:exactMatch	Orphanet:101102	MONDO:0011901	Charcot-Marie-Tooth disease axonal type 2H	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9197	skos:exactMatch	Orphanet:99942	MONDO:0011889	Charcot-Marie-Tooth disease type 2I	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9198	skos:exactMatch	Orphanet:99943	MONDO:0011903	Charcot-Marie-Tooth disease type 2J	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9199	skos:exactMatch	Orphanet:99944	MONDO:0020558	autosomal dominant Charcot-Marie-Tooth disease type 2K	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:92	skos:exactMatch	Orphanet:87503	MONDO:0009552	mal de Meleda	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9200	skos:exactMatch	Orphanet:99956	MONDO:0011475	Charcot-Marie-Tooth disease type 4B2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9201	skos:exactMatch	Orphanet:99949	MONDO:0011113	Charcot-Marie-Tooth disease type 4C	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9203	skos:exactMatch	Orphanet:99951	MONDO:0011527	Charcot-Marie-Tooth disease type 4E	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9204	skos:exactMatch	Orphanet:64748	MONDO:0007790	Charcot-Marie-Tooth disease type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9206	skos:exactMatch	Orphanet:352670	MONDO:0014074	Charcot-Marie-Tooth disease dominant intermediate F	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9207	skos:exactMatch	Orphanet:100046	MONDO:0011909	Charcot-Marie-Tooth disease dominant intermediate D	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9208	skos:exactMatch	Orphanet:64751	MONDO:0010877	Charcot-Marie-Tooth disease type 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9210	skos:exactMatch	Orphanet:49827	MONDO:0009575	thiamine-responsive megaloblastic anemia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9212	skos:exactMatch	Orphanet:2879	MONDO:0010164	phocomelia, Schinzel type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9217	skos:exactMatch	Orphanet:86914	MONDO:0007917	lymphedema-cerebral arteriovenous anomaly syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:922	skos:exactMatch	Orphanet:1842	MONDO:0008878	bone dysplasia, lethal Holmgren type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9225	skos:exactMatch	Orphanet:1412	MONDO:0008521	tarsal-carpal coalition syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9228	skos:exactMatch	Orphanet:411709	MONDO:0018470	renal agenesis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9232	skos:exactMatch	Orphanet:1136	MONDO:0008816	Chiari malformation type II	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9233	skos:exactMatch	Orphanet:268882	MONDO:0007316	Chiari malformation type I	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9237	skos:exactMatch	Orphanet:140896	MONDO:0005091	severe acute respiratory syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9239	skos:exactMatch	Orphanet:90020	MONDO:0007104	amyotrophic lateral sclerosis-parkinsonism-dementia complex	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9242	skos:exactMatch	Orphanet:164736	MONDO:0015609	advanced sleep phase syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9247	skos:exactMatch	Orphanet:48686	MONDO:0018842	primary effusion lymphoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9252	skos:exactMatch	Orphanet:91500	MONDO:0011885	tubulointerstitial nephritis and uveitis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9255	skos:exactMatch	Orphanet:1934	MONDO:0100062	developmental and epileptic encephalopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9257	skos:exactMatch	Orphanet:57145	MONDO:0018927	SUNCT syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9258	skos:exactMatch	Orphanet:65250	MONDO:0019000	perineural cyst	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9265	skos:exactMatch	Orphanet:71277	MONDO:0011724	encephalopathy due to GLUT1 deficiency	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9266	skos:exactMatch	Orphanet:79140	MONDO:0019210	cutaneous neuroendocrine carcinoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9268	skos:exactMatch	OMIM:137950	MONDO:0024527	glomerulopathy with fibronectin deposits 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9275	skos:exactMatch	Orphanet:98960	MONDO:0011185	Thiel-Behnke corneal dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9276	skos:exactMatch	Orphanet:98961	MONDO:0012043	Reis-Bucklers corneal dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9277	skos:exactMatch	Orphanet:98967	MONDO:0007374	Schnyder corneal dystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9278	skos:exactMatch	Orphanet:98963	MONDO:0011855	granular corneal dystrophy type II	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9279	skos:exactMatch	Orphanet:51208	MONDO:0009240	formiminoglutamic aciduria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9280	skos:exactMatch	Orphanet:1415	MONDO:0012997	cholestasis-pigmentary retinopathy-cleft palate syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9281	skos:exactMatch	Orphanet:404560	MONDO:0018453	familial atypical multiple mole melanoma syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9282	skos:exactMatch	Orphanet:370131	MONDO:0018269	white platelet syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9283	skos:exactMatch	Orphanet:1168	MONDO:0008842	ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9285	skos:exactMatch	Orphanet:67043	MONDO:0005629	Acanthamoeba keratitis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9287	skos:exactMatch	Orphanet:1190	MONDO:0007167	atelosteogenesis type I	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9288	skos:exactMatch	Orphanet:85285	MONDO:0010729	X-linked intellectual disability, Schimke type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9292	skos:exactMatch	Orphanet:77299	MONDO:0012638	microphthalmia-brain atrophy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9294	skos:exactMatch	Orphanet:65283	MONDO:0010979	Timothy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9295	skos:exactMatch	Orphanet:1860	MONDO:0008546	thanatophoric dysplasia type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9296	skos:exactMatch	Orphanet:101004	MONDO:0011862	hereditary spastic paraplegia 24	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9297	skos:exactMatch	Orphanet:51636	MONDO:8000006	WHIM syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9298	skos:exactMatch	Orphanet:3006	MONDO:0009945	pyridoxine-dependent epilepsy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9299	skos:exactMatch	Orphanet:73423	MONDO:0019140	acute ackee fruit intoxication	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:93	skos:exactMatch	Orphanet:573	MONDO:0008009	monilethrix	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9304	skos:exactMatch	Orphanet:70567	MONDO:0019087	cholangiocarcinoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9316	skos:exactMatch	Orphanet:877	MONDO:0019496	neuroendocrine neoplasm	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9318	skos:exactMatch	Orphanet:46135	MONDO:0002571	primary central nervous system lymphoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:9319	skos:exactMatch	Orphanet:98274	MONDO:0020076	myeloproliferative neoplasm	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
