subject_id	predicate_id	object_id	mondo_id	mondo_label	gard_mondo_mapping_type
GARD:21803	skos:exactMatch	Orphanet:434809	MONDO:0018558	obsolete syndrome with woolly hair	proxy_new
GARD:21804	skos:exactMatch	Orphanet:435365	MONDO:0018559	fetal lower urinary tract obstruction	proxy_new
GARD:21805	skos:exactMatch	Orphanet:435372	MONDO:0018560	obsolete anterior urethral valve	proxy_new
GARD:21806	skos:exactMatch	Orphanet:435554	MONDO:0033329	obsolete genetic precocious puberty	proxy_new
GARD:21807	skos:exactMatch	Orphanet:435561	MONDO:0018561	precocious puberty in female	proxy_new
GARD:21808	skos:exactMatch	Orphanet:435564	MONDO:0033331	obsolete genetic precocious puberty in female	proxy_new
GARD:21809	skos:exactMatch	Orphanet:435603	MONDO:0018562	genetic otorhinolaryngological malformation	proxy_new
GARD:21810	skos:exactMatch	Orphanet:435606	MONDO:0033334	obsolete genetic nose and cavum anomaly	proxy_new
GARD:21811	skos:exactMatch	Orphanet:435609	MONDO:0033335	obsolete genetic larynx anomaly	proxy_new
GARD:21812	skos:exactMatch	Orphanet:435612	MONDO:0033336	obsolete genetic tracheal anomaly	proxy_new
GARD:21813	skos:exactMatch	Orphanet:435638	MONDO:0018564	3p25.3 microdeletion syndrome	proxy_new
GARD:21814	skos:exactMatch	Orphanet:435743	MONDO:0018565	congenital urachal anomaly	proxy_new
GARD:21815	skos:exactMatch	Orphanet:435819	MONDO:0018567	autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation	proxy_new
GARD:21816	skos:exactMatch	Orphanet:436003	MONDO:0018571	contractures-developmental delay-Pierre Robin syndrome	proxy_new
GARD:21817	skos:exactMatch	Orphanet:436141	MONDO:0018572	severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	proxy_new
GARD:21818	skos:exactMatch	Orphanet:436144	MONDO:0018573	intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	proxy_new
GARD:21819	skos:exactMatch	Orphanet:436271	MONDO:0018576	non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy	proxy_new
GARD:21820	skos:exactMatch	Orphanet:436274	MONDO:0018577	pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	proxy_new
GARD:21821	skos:exactMatch	Orphanet:438072	MONDO:0018579	disorder of ketone body transport	proxy_new
GARD:21822	skos:exactMatch	Orphanet:438279	MONDO:0018583	human infection by orthopoxvirus	proxy_new
GARD:21823	skos:exactMatch	Orphanet:439167	MONDO:0005919	placental insufficiency	proxy_new
GARD:21824	skos:exactMatch	Orphanet:439175	MONDO:0018585	pediatric arterial ischemic stroke	proxy_new
GARD:21825	skos:exactMatch	Orphanet:439196	MONDO:0018586	zinc-responsive necrolytic acral erythema	proxy_new
GARD:21826	skos:exactMatch	Orphanet:439202	MONDO:0018587	non-recovering obstetric brachial plexus lesion	proxy_new
GARD:21827	skos:exactMatch	Orphanet:439224	MONDO:0018588	ALECT2 amyloidosis	proxy_new
GARD:21828	skos:exactMatch	Orphanet:439232	MONDO:0018589	AApoAIV amyloidosis	proxy_new
GARD:21829	skos:exactMatch	Orphanet:439246	MONDO:0018590	ABeta2M amyloidosis	proxy_new
GARD:21830	skos:exactMatch	Orphanet:439737	MONDO:0018593	primary polyarteritis nodosa	proxy_new
GARD:21831	skos:exactMatch	Orphanet:439746	MONDO:0018594	secondary polyarteritis nodosa	proxy_new
GARD:21832	skos:exactMatch	Orphanet:439755	MONDO:0018595	single-organ polyarteritis nodosa	proxy_new
GARD:21833	skos:exactMatch	Orphanet:439762	MONDO:0018596	systemic polyarteritis nodosa	proxy_new
GARD:21834	skos:exactMatch	Orphanet:439849	MONDO:0028226	autosomal recessive severe congenital neutropenia	proxy_new
GARD:21835	skos:exactMatch	Orphanet:439881	MONDO:0018597	plastic bronchitis	proxy_new
GARD:21836	skos:exactMatch	Orphanet:440221	MONDO:0018599	congenital oculomotor nerve palsy	proxy_new
GARD:21837	skos:exactMatch	Orphanet:440233	MONDO:0018600	congenital abducens nerve palsy	proxy_new
GARD:21838	skos:exactMatch	Orphanet:440354	MONDO:0018601	autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	proxy_new
GARD:21839	skos:exactMatch	Orphanet:440368	MONDO:0018602	necrotizing soft tissue infection	proxy_new
GARD:21840	skos:exactMatch	Orphanet:440437	MONDO:0018604	familial colorectal cancer type X	proxy_new
GARD:21841	skos:exactMatch	Orphanet:440701	MONDO:0018605	disorders of pentose/polyol metabolism	proxy_new
GARD:21842	skos:exactMatch	Orphanet:440724	MONDO:0018606	extensive peripapillary myelinated nerve fibers	proxy_new
GARD:21843	skos:exactMatch	Orphanet:440727	MONDO:0018607	combined hamartoma of the retina and retinal pigment epithelium	proxy_new
GARD:21844	skos:exactMatch	Orphanet:440987	MONDO:0007642	isolated agenesis of gallbladder	proxy_new
GARD:21845	skos:exactMatch	Orphanet:441434	MONDO:0018609	obsolete syndromic hereditary optic neuropathy	proxy_new
GARD:21846	skos:exactMatch	Orphanet:441447	MONDO:0018610	early-onset posterior subcapsular cataract	proxy_new
GARD:21847	skos:exactMatch	Orphanet:442582	MONDO:0018613	AH amyloidosis	proxy_new
GARD:21848	skos:exactMatch	Orphanet:443090	MONDO:0018618	obsolete 46,XY disorder of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect	proxy_new
GARD:21849	skos:exactMatch	Orphanet:443095	MONDO:0005803	hyperinsulinemic hypoglycemia	proxy_new
GARD:21850	skos:exactMatch	Orphanet:443101	MONDO:0018620	hypothalamic adipsic hypernatraemia syndrome	proxy_new
GARD:21851	skos:exactMatch	Orphanet:443159	MONDO:0018621	lymphoplasmacytic lymphoma without IgM production	proxy_new
GARD:21852	skos:exactMatch	Orphanet:443167	MONDO:0005563	nut midline carcinoma	proxy_new
GARD:21853	skos:exactMatch	Orphanet:443173	MONDO:0018623	postpartum psychosis	proxy_new
GARD:21854	skos:exactMatch	Orphanet:443180	MONDO:0018624	spontaneous intracranial hypotension	proxy_new
GARD:21855	skos:exactMatch	Orphanet:443227	MONDO:0018626	paratyphoid fever	proxy_new
GARD:21856	skos:exactMatch	Orphanet:443287	MONDO:0018627	obsolete ACTH-independent Cushing syndrome due to rare cortisol-producing adrenal tumor	proxy_new
GARD:21857	skos:exactMatch	Orphanet:443291	MONDO:0018628	HIV-associated cancer	proxy_new
GARD:21858	skos:exactMatch	Orphanet:444002	MONDO:0018632	11q22.2q22.3 microdeletion syndrome	proxy_new
GARD:21859	skos:exactMatch	Orphanet:444051	MONDO:0018633	20q11.2 microdeletion syndrome	proxy_new
GARD:21860	skos:exactMatch	Orphanet:444316	MONDO:0018635	idiopathic phalangeal acro-osteolysis	proxy_new
GARD:21861	skos:exactMatch	Orphanet:444916	MONDO:0018638	pseudohypoaldosteronism	proxy_new
GARD:21862	skos:exactMatch	Orphanet:444941	MONDO:0018639	caudal regression-sirenomelia spectrum	proxy_new
GARD:21863	skos:exactMatch	Orphanet:445197	MONDO:0018640	secondary vasculitis	proxy_new
GARD:21864	skos:exactMatch	Orphanet:447731	MONDO:0018642	NIK deficiency	proxy_new
GARD:21865	skos:exactMatch	Orphanet:447740	MONDO:0018643	susceptibility to localized juvenile periodontitis	proxy_new
GARD:21866	skos:exactMatch	Orphanet:447757	MONDO:0018644	autosomal dominant complex spastic paraplegia type 9B	proxy_new
GARD:21867	skos:exactMatch	Orphanet:447764	MONDO:0018645	IgG4-related sclerosing cholangitis	proxy_new
GARD:21868	skos:exactMatch	Orphanet:447771	MONDO:0018646	sclerosing cholangitis	proxy_new
GARD:21869	skos:exactMatch	Orphanet:447774	MONDO:0018647	secondary sclerosing cholangitis	proxy_new
GARD:21870	skos:exactMatch	Orphanet:447777	MONDO:0018648	Keratocystic odontogenic tumor	proxy_new
GARD:21871	skos:exactMatch	Orphanet:447788	MONDO:0018649	obsolete cerebral visual impairment	proxy_new
GARD:21872	skos:exactMatch	Orphanet:447795	MONDO:0018651	obsolete lipoyl transferase 2 deficiency	proxy_new
GARD:21873	skos:exactMatch	Orphanet:447874	MONDO:0018652	obsolete biological anomaly without phenotypic characterization	proxy_new
GARD:21874	skos:exactMatch	Orphanet:447881	MONDO:0018654	idiopathic dropped head syndrome	proxy_new
GARD:21875	skos:exactMatch	Orphanet:447980	MONDO:0018658	19p13.3 microduplication syndrome	proxy_new
GARD:21876	skos:exactMatch	Orphanet:447985	MONDO:0018659	partial duplication of the short arm of chromosome 19	proxy_new
GARD:21877	skos:exactMatch	Orphanet:448270	MONDO:0018664	ectopia cordis	proxy_new
GARD:21879	skos:exactMatch	Orphanet:449266	MONDO:0018667	pleural empyema	proxy_new
GARD:21880	skos:exactMatch	Orphanet:449280	MONDO:0018668	scedosporiosis	proxy_new
GARD:21881	skos:exactMatch	Orphanet:449285	MONDO:0018669	snakebite envenomation	proxy_new
GARD:21882	skos:exactMatch	Orphanet:449395	MONDO:0018671	IgG4-related kidney disease	proxy_new
GARD:21883	skos:exactMatch	Orphanet:449400	MONDO:0018672	IgG4-related aortitis	proxy_new
GARD:21884	skos:exactMatch	Orphanet:449432	MONDO:0018674	IgG4-related submandibular gland disease	proxy_new
GARD:21885	skos:exactMatch	Orphanet:449563	MONDO:0018675	IgG4-related ophthalmic disorder	proxy_new
GARD:21886	skos:exactMatch	Orphanet:449566	MONDO:0018676	eosinophilic angiocentric fibrosis	proxy_new
GARD:21887	skos:exactMatch	Orphanet:450322	MONDO:0018678	polyclonal hyperviscosity syndrome	proxy_new
GARD:21888	skos:exactMatch	Orphanet:451602	MONDO:0018679	primary cutaneous plasmacytosis	proxy_new
GARD:21889	skos:exactMatch	Orphanet:451607	MONDO:0018680	cutaneous pseudolymphoma	proxy_new
GARD:21890	skos:exactMatch	Orphanet:453510	MONDO:0018682	congenital insensitivity to pain with severe intellectual disability	proxy_new
GARD:21891	skos:exactMatch	Orphanet:454706	MONDO:0018687	progressive muscular atrophy	proxy_new
GARD:21892	skos:exactMatch	Orphanet:454710	MONDO:0018688	anti-p200 pemphigoid	proxy_new
GARD:21893	skos:exactMatch	Orphanet:454723	MONDO:0006335	ovarian endometrioid adenocarcinoma	proxy_new
GARD:21894	skos:exactMatch	Orphanet:454742	MONDO:0018692	variably protease-sensitive prionopathy	proxy_new
GARD:21895	skos:exactMatch	Orphanet:454750	MONDO:0018694	isolated tracheo-esophageal fistula	proxy_new
GARD:21896	skos:exactMatch	Orphanet:454831	MONDO:0033938	acute radiation syndrome	proxy_new
GARD:21897	skos:exactMatch	Orphanet:454836	MONDO:0018695	avian influenza	proxy_new
GARD:21898	skos:exactMatch	Orphanet:456298	MONDO:0018697	1p35.2 microdeletion syndrome	proxy_new
GARD:21899	skos:exactMatch	Orphanet:456333	MONDO:0018698	hereditary neuroendocrine tumor of small intestine	proxy_new
GARD:21900	skos:exactMatch	Orphanet:457062	MONDO:0018700	obsolete pseudohypoparathyroidism without Albright hereditary osteodystrophy	proxy_new
GARD:21901	skos:exactMatch	Orphanet:457074	MONDO:0018701	congenital nemaline myopathy	proxy_new
GARD:21902	skos:exactMatch	Orphanet:457077	MONDO:0018702	Castleman-Kojima disease	proxy_new
GARD:21903	skos:exactMatch	Orphanet:457083	MONDO:0018703	isolated splenogonadal fusion	proxy_new
GARD:21904	skos:exactMatch	Orphanet:457205	MONDO:0018705	infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome	proxy_new
GARD:21905	skos:exactMatch	Orphanet:457246	MONDO:0005006	clear cell sarcoma of kidney	proxy_new
GARD:21906	skos:exactMatch	Orphanet:457365	MONDO:0018711	intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	proxy_new
GARD:21907	skos:exactMatch	Orphanet:458758	MONDO:0018712	composite hemangioendothelioma	proxy_new
GARD:21908	skos:exactMatch	Orphanet:458763	MONDO:0018713	retiform hemangioendothelioma	proxy_new
GARD:21909	skos:exactMatch	Orphanet:458768	MONDO:0018714	primary intralymphatic angioendothelioma	proxy_new
GARD:21910	skos:exactMatch	Orphanet:458775	MONDO:0018715	congenital hemangioma	proxy_new
GARD:21911	skos:exactMatch	Orphanet:458785	MONDO:0018716	partially involuting congenital hemangioma	proxy_new
GARD:21912	skos:exactMatch	Orphanet:458792	MONDO:0018717	mixed cystic lymphatic malformation	proxy_new
GARD:21913	skos:exactMatch	Orphanet:458827	MONDO:0018718	obsolete vascular tumor with associated anomalies	proxy_new
GARD:21914	skos:exactMatch	Orphanet:458830	MONDO:0018719	obsolete obsolete rare capillary malformation with associated anomalies	proxy_new
GARD:21915	skos:exactMatch	Orphanet:458833	MONDO:0018720	common cystic lymphatic malformation	proxy_new
GARD:21916	skos:exactMatch	Orphanet:458837	MONDO:0018721	obsolete rare combined vascular malformation	proxy_new
GARD:21917	skos:exactMatch	Orphanet:458844	MONDO:0018723	obsolete rare vascular malformation of major vessels	proxy_new
GARD:21918	skos:exactMatch	Orphanet:459074	MONDO:0018725	corpus callosum agenesis-macrocephaly-hypertelorism syndrome	proxy_new
GARD:21919	skos:exactMatch	Orphanet:459345	MONDO:0003832	complement deficiency	proxy_new
GARD:21920	skos:exactMatch	Orphanet:459348	MONDO:0018727	obsolete immunodeficiency due to a complement regulatory deficiency	proxy_new
GARD:21921	skos:exactMatch	Orphanet:459526	MONDO:0018728	obsolete rare genetic capillary malformation	proxy_new
GARD:21922	skos:exactMatch	Orphanet:459537	MONDO:0033927	obsolete genetic complex vascular malformation with associated anomalies	proxy_new
GARD:21923	skos:exactMatch	Orphanet:459543	MONDO:0018729	obsolete genetic vascular tumor	proxy_new
GARD:21924	skos:exactMatch	Orphanet:459548	MONDO:0018730	obsolete rare genetic venous malformation	proxy_new
GARD:21925	skos:exactMatch	Orphanet:459787	MONDO:0018731	lethal multiple congenital anomalies/dysmorphic syndrome	proxy_new
GARD:21926	skos:exactMatch	Orphanet:464311	MONDO:0018733	intellectual disability syndrome due to a DYRK1A point mutation	proxy_new
GARD:21927	skos:exactMatch	Orphanet:464318	MONDO:0018734	verrucous hemangioma	proxy_new
GARD:21928	skos:exactMatch	Orphanet:464359	MONDO:0018738	benign metanephric tumour	proxy_new
GARD:21929	skos:exactMatch	Orphanet:464370	MONDO:0018739	neonatal alloimmune neutropenia	proxy_new
GARD:21930	skos:exactMatch	Orphanet:464453	MONDO:0018740	drug-induced methemoglobinemia	proxy_new
GARD:21931	skos:exactMatch	Orphanet:464458	MONDO:0018741	paracetamol poisoning	proxy_new
GARD:21932	skos:exactMatch	Orphanet:464756	MONDO:0018742	familial gastric type 1 neuroendocrine tumor	proxy_new
GARD:21933	skos:exactMatch	Orphanet:464764	MONDO:0018743	immune-mediated acquired neuromuscular junction disease	proxy_new
GARD:21934	skos:exactMatch	Orphanet:466066	MONDO:0034039	obsolete genetic hemoglobinopathy	proxy_new
GARD:21935	skos:exactMatch	Orphanet:466084	MONDO:0018751	genetic otorhinolaryngologic disease	proxy_new
GARD:21936	skos:exactMatch	Orphanet:466650	MONDO:0018752	exercise-induced malignant hyperthermia	proxy_new
GARD:21937	skos:exactMatch	Orphanet:466658	MONDO:0018753	obsolete rare disease with malignant hyperthermia	proxy_new
GARD:21938	skos:exactMatch	Orphanet:466670	MONDO:0018754	cyanide poisoning	proxy_new
GARD:21939	skos:exactMatch	Orphanet:466677	MONDO:0018755	scorpion envenomation	proxy_new
GARD:21940	skos:exactMatch	Orphanet:466682	MONDO:0018756	euthyroid Graves orbitopathy	proxy_new
GARD:21941	skos:exactMatch	Orphanet:466695	MONDO:0018757	supratip dysplasia	proxy_new
GARD:21942	skos:exactMatch	Orphanet:466921	MONDO:0018759	childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome	proxy_new
GARD:21943	skos:exactMatch	Orphanet:466962	MONDO:0018761	SMARCA4-deficient sarcoma of thorax	proxy_new
GARD:21944	skos:exactMatch	Orphanet:467166	MONDO:0018763	tubulinopathy-associated dysgyria	proxy_new
GARD:21945	skos:exactMatch	Orphanet:468635	MONDO:0018765	cryptogenic multifocal ulcerous stenosing enteritis	proxy_new
GARD:21946	skos:exactMatch	Orphanet:468641	MONDO:0018766	chronic enteropathy associated with SLCO2A1 gene	proxy_new
GARD:21947	skos:exactMatch	Orphanet:471383	MONDO:0043009	genetic lethal multiple congenital anomalies/dysmorphic syndrome	proxy_new
GARD:21948	skos:exactMatch	Orphanet:474347	MONDO:0018771	congenital anomaly of ventricular septum	proxy_new
GARD:21949	skos:exactMatch	Orphanet:476093	MONDO:0018773	autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome	proxy_new
GARD:21950	skos:exactMatch	Orphanet:476096	MONDO:0018774	erythrokeratodermia-cardiomyopathy syndrome	proxy_new
GARD:21951	skos:exactMatch	Orphanet:476109	MONDO:0018775	axonal hereditary motor and sensory neuropathy	proxy_new
GARD:21952	skos:exactMatch	Orphanet:476116	MONDO:0018776	demyelinating hereditary motor and sensory neuropathy	proxy_new
GARD:21953	skos:exactMatch	Orphanet:476119	MONDO:0018777	autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome	proxy_new
GARD:21954	skos:exactMatch	Orphanet:476123	MONDO:0018778	intermediate Charcot-Marie-Tooth disease	proxy_new
GARD:21955	skos:exactMatch	Orphanet:476403	MONDO:0018779	hypercontractile muscle stiffness syndrome	proxy_new
GARD:21956	skos:exactMatch	Orphanet:476406	MONDO:0018780	congenital generalized hypercontractile muscle stiffness syndrome	proxy_new
GARD:21957	skos:exactMatch	Orphanet:477647	MONDO:0018782	type 1 interferonopathy	proxy_new
GARD:21958	skos:exactMatch	Orphanet:477650	MONDO:0018783	fibroblastic rheumatism	proxy_new
GARD:21959	skos:exactMatch	Orphanet:477742	MONDO:0004187	nodular fasciitis	proxy_new
GARD:21960	skos:exactMatch	Orphanet:477754	MONDO:0018787	obsolete genetic cerebral small vessel disease	proxy_new
GARD:21961	skos:exactMatch	Orphanet:477759	MONDO:0018788	COL4A1 or COL4A2-related cerebral small vessel disease	proxy_new
GARD:21962	skos:exactMatch	Orphanet:477762	MONDO:0018789	obsolete COL4A1 or COL4A2-related cerebral small vessel disease with ischemic tendancy	proxy_new
GARD:21963	skos:exactMatch	Orphanet:477765	MONDO:0018790	obsolete COL4A1 or COL4A2-related cerebral small vessel disease with hemorrhagic tendancy	proxy_new
GARD:21964	skos:exactMatch	Orphanet:477768	MONDO:0018791	Moyomoya angiopathy	proxy_new
GARD:21965	skos:exactMatch	Orphanet:477771	MONDO:0018792	obsolete Moyamoya syndrome	proxy_new
GARD:21966	skos:exactMatch	Orphanet:477781	MONDO:0018793	primary condylar hyperplasia	proxy_new
GARD:21967	skos:exactMatch	Orphanet:477794	MONDO:0018795	syndromic constitutional thrombocytopenia	proxy_new
GARD:21968	skos:exactMatch	Orphanet:477797	MONDO:0018796	isolated constitutional thrombocytopenia	proxy_new
GARD:21969	skos:exactMatch	Orphanet:477805	MONDO:0018797	obsolete genetic cardiac malformation	proxy_new
GARD:21970	skos:exactMatch	Orphanet:477808	MONDO:0018798	obsolete other genetic dermis disorder	proxy_new
GARD:21971	skos:exactMatch	Orphanet:477811	MONDO:0018799	obsolete rare hypercholesterolemia	proxy_new
GARD:21972	skos:exactMatch	Orphanet:480491	MONDO:0018804	MYO5B-related progressive familial intrahepatic cholestasis	proxy_new
GARD:21973	skos:exactMatch	Orphanet:480501	MONDO:0018805	bile duct cyst	proxy_new
GARD:21974	skos:exactMatch	Orphanet:480506	MONDO:0018806	primary intrahepatic lithiasis	proxy_new
GARD:21975	skos:exactMatch	Orphanet:480512	MONDO:0018807	idiopathic ductopenia	proxy_new
GARD:21976	skos:exactMatch	Orphanet:480520	MONDO:0018808	Caroli syndrome	proxy_new
GARD:21977	skos:exactMatch	Orphanet:480524	MONDO:0018809	idiopathic peliosis hepatis	proxy_new
GARD:21978	skos:exactMatch	Orphanet:480528	MONDO:0018810	lethal hydranencephaly-diaphragmatic hernia syndrome	proxy_new
GARD:21979	skos:exactMatch	Orphanet:480531	MONDO:0018811	congenital portosystemic shunt	proxy_new
GARD:21980	skos:exactMatch	Orphanet:480541	MONDO:0018813	high grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement	proxy_new
GARD:21981	skos:exactMatch	Orphanet:480549	MONDO:0018814	non-SCID combined immunodeficiency	proxy_new
GARD:21982	skos:exactMatch	Orphanet:480553	MONDO:0018815	aneurysmal bone cyst	proxy_new
GARD:21983	skos:exactMatch	Orphanet:480556	MONDO:0018816	isolated neonatal sclerosing cholangitis	proxy_new
GARD:21984	skos:exactMatch	Orphanet:480701	MONDO:0018818	facial diplegia with paresthesias	proxy_new
GARD:21985	skos:exactMatch	Orphanet:481508	MONDO:0028618	gastroenteric neuroendocrine neoplasm	proxy_new
GARD:21987	skos:exactMatch	Orphanet:481771	MONDO:0021034	genetic alopecia	proxy_new
GARD:21988	skos:exactMatch	Orphanet:482072	MONDO:0018831	HTRA1-related cerebral small vessel disease	proxy_new
GARD:21989	skos:exactMatch	Orphanet:482092	MONDO:0018833	obsolete rare idiopathic macular telangiectasia	proxy_new
GARD:21990	skos:exactMatch	Orphanet:482606	MONDO:0044617	X-linked keloid scarring-reduced joint mobility-increased optic cup-to-disc ratio syndrome	proxy_new
GARD:21991	skos:exactMatch	Orphanet:485358	MONDO:0044619	propylthiouracil embryofetopathy	proxy_new
GARD:21992	skos:exactMatch	Orphanet:485382	MONDO:0034443	obsolete genetic non-acquired premature ovarian failure	proxy_new
GARD:21993	skos:exactMatch	Orphanet:485405	MONDO:0044621	16p12.1p12.3 triplication syndrome	proxy_new
GARD:21994	skos:exactMatch	Orphanet:485418	MONDO:0044622	EMILIN-1-related connective tissue disease	proxy_new
GARD:21995	skos:exactMatch	Orphanet:485426	MONDO:0018840	isolated congenital hepatic fibrosis	proxy_new
GARD:21996	skos:exactMatch	Orphanet:485631	MONDO:0018841	congenital bile acid synthesis defect	proxy_new
GARD:21998	skos:exactMatch	Orphanet:487809	MONDO:0044624	pediatric collagenous gastritis	proxy_new
GARD:21999	skos:exactMatch	Orphanet:487814	MONDO:0044625	autosomal dominant charcot-marie-tooth disease type 2 due to DGAT2 mutation	proxy_new
GARD:22000	skos:exactMatch	Orphanet:488239	MONDO:0044627	acute macular neuroretinopathy	proxy_new
GARD:22001	skos:exactMatch	Orphanet:488437	MONDO:0044628	six2-related frontonasal dysplasia	proxy_new
GARD:22002	skos:exactMatch	Orphanet:488586	MONDO:0044629	congenital amyoplasia	proxy_new
GARD:22003	skos:exactMatch	Orphanet:494424	MONDO:0044632	extracranial carotid artery aneurysm	proxy_new
GARD:22004	skos:exactMatch	Orphanet:494428	MONDO:0044633	idiopathic pleuroparenchymal fibroelastosis	proxy_new
GARD:22005	skos:exactMatch	Orphanet:494448	MONDO:0024609	vulvar squamous cell carcinoma	proxy_new
GARD:22006	skos:exactMatch	Orphanet:494451	MONDO:0002955	vulva basal cell carcinoma	proxy_new
GARD:22007	skos:exactMatch	Orphanet:494454	MONDO:0024336	vulvar adenocarcinoma	proxy_new
GARD:22008	skos:exactMatch	Orphanet:494457	MONDO:0044636	obsolete rare hyperkinetic movement disorder	proxy_new
GARD:22009	skos:exactMatch	Orphanet:495818	MONDO:0044641	9q33.3q34.11 microdeletion syndrome	proxy_new
GARD:22010	skos:exactMatch	Orphanet:495875	MONDO:0044643	congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome	proxy_new
GARD:22011	skos:exactMatch	Orphanet:495879	MONDO:0044644	congenital agenesis of the scrotum	proxy_new
GARD:22012	skos:exactMatch	Orphanet:496689	MONDO:0044648	kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	proxy_new
GARD:22013	skos:exactMatch	Orphanet:496916	MONDO:0034641	obsolete rare genetic hyperkinetic movement disorder	proxy_new
GARD:22014	skos:exactMatch	Orphanet:496924	MONDO:0024471	non-inflammatory vasculopathy	proxy_new
GARD:22015	skos:exactMatch	Orphanet:497623	MONDO:0044655	c12orf65-related combined oxidative phosphorylation defect	proxy_new
GARD:22016	skos:exactMatch	Orphanet:497737	MONDO:0044656	epidermolytic nevus	proxy_new
GARD:22017	skos:exactMatch	Orphanet:498251	MONDO:0044660	menstrual cycle-dependent periodic fever	proxy_new
GARD:22018	skos:exactMatch	Orphanet:498345	MONDO:0028737	obsolete biliary atresia disorder	proxy_new
GARD:22019	skos:exactMatch	Orphanet:498350	MONDO:0034661	syndromic biliary atresia	proxy_new
GARD:22020	skos:exactMatch	Orphanet:498445	MONDO:0800092	genetic inflammatory or rheumatoid-like osteoarthropathy	proxy_new
GARD:22021	skos:exactMatch	Orphanet:498448	MONDO:0800091	overgrowth or tall stature syndrome with skeletal involvement	proxy_new
GARD:22022	skos:exactMatch	Orphanet:498451	MONDO:0800093	dysostosis with brachydactyly without extraskeletal manifestations	proxy_new
GARD:22023	skos:exactMatch	Orphanet:498454	MONDO:0800094	dysostosis with brachydactyly with extraskeletal manifestations	proxy_new
GARD:22024	skos:exactMatch	Orphanet:498457	MONDO:0034667	obsolete longitudinal limb defect	proxy_new
GARD:22025	skos:exactMatch	Orphanet:498461	MONDO:0034668	obsolete terminal transverse limb defect	proxy_new
GARD:22026	skos:exactMatch	Orphanet:498464	MONDO:0034669	non-syndromic preaxial polydactyly	proxy_new
GARD:22027	skos:exactMatch	Orphanet:498467	MONDO:0034670	non-syndromic postaxial polydactyly	proxy_new
GARD:22028	skos:exactMatch	Orphanet:498470	MONDO:0034671	non-syndromic complex polydactyly	proxy_new
GARD:22029	skos:exactMatch	Orphanet:498474	MONDO:0009229	hyaline fibromatosis syndrome	proxy_new
GARD:22030	skos:exactMatch	Orphanet:498477	MONDO:0800090	ectrodactyly with and without other manifestations	proxy_new
GARD:22031	skos:exactMatch	Orphanet:498481	MONDO:0044675	LRP5-related primary osteoporosis	proxy_new
GARD:22032	skos:exactMatch	Orphanet:498488	MONDO:0034676	overgrowth syndrome with 2q37 translocation	proxy_new
GARD:22033	skos:exactMatch	Orphanet:498491	MONDO:0850030	complete hemimelia	proxy_new
GARD:22034	skos:exactMatch	Orphanet:498494	MONDO:0034678	obsolete mirror-image polydactyly	proxy_new
GARD:22035	skos:exactMatch	Orphanet:498693	MONDO:0044682	MYBPC1-related autosomal recessive non-lethal arthrogryposis multiplex congenita syndrome	proxy_new
GARD:22036	skos:exactMatch	Orphanet:499009	MONDO:0005714	congenital syphilis	proxy_new
GARD:22037	skos:exactMatch	Orphanet:499047	MONDO:0044685	autoimmune/inflammatory optic neuropathy	proxy_new
GARD:22038	skos:exactMatch	Orphanet:499085	MONDO:0044687	chronic relapsing inflammatory optic neuropathy	proxy_new
GARD:22039	skos:exactMatch	Orphanet:499096	MONDO:0044688	isolated optic neuritis	proxy_new
GARD:22040	skos:exactMatch	Orphanet:499103	MONDO:0044689	recurrent idiopathic neuroretinitis	proxy_new
GARD:22041	skos:exactMatch	Orphanet:499107	MONDO:0044690	optic perineuritis	proxy_new
GARD:22042	skos:exactMatch	Orphanet:499182	MONDO:0003414	skin pilomatrix carcinoma	proxy_new
GARD:22043	skos:exactMatch	Orphanet:500163	MONDO:0044699	SIN3A-related intellectual disability syndrome	proxy_new
GARD:22044	skos:exactMatch	Orphanet:502305	MONDO:0044709	cochleovestibular dysplasia	proxy_new
GARD:22045	skos:exactMatch	Orphanet:502318	MONDO:0034733	obsolete cochlear nerve deficiency	proxy_new
GARD:22046	skos:exactMatch	Orphanet:502369	MONDO:0044710	lip and oral cavity squamous cell carcinoma	proxy_new
GARD:22047	skos:exactMatch	Orphanet:502430	MONDO:0044715	metopic ridging-ptosis-facial dysmorphism syndrome	proxy_new
