# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
object_id	subject_id	predicate_id	proxy_id	object_label
MONDO:0019360	GARD:19030	MONDO:equivalentTo	Orphanet:83312	rickettsialpox
MONDO:0019362	GARD:19032	MONDO:equivalentTo	Orphanet:83314	epidemic louse-borne typhus
MONDO:0019364	GARD:19034	MONDO:equivalentTo	Orphanet:83316	pseudotyphus of California
MONDO:0019365	GARD:19035	MONDO:equivalentTo	Orphanet:83317	scrub typhus
MONDO:0019366	GARD:10870	MONDO:equivalentTo	Orphanet:834	free sialic acid storage disease
MONDO:0019367	GARD:19036	MONDO:equivalentTo	Orphanet:83450	regional odontodysplasia
MONDO:0019368	GARD:10173	MONDO:equivalentTo	Orphanet:83451	florid cemento-osseous dysplasia
MONDO:0019369	GARD:4647	MONDO:equivalentTo	Orphanet:83452	complex regional pain syndrome
MONDO:0019370	GARD:19037	MONDO:equivalentTo	Orphanet:83453	vulvovaginal gingival syndrome
MONDO:0019371	GARD:19038	MONDO:equivalentTo	Orphanet:83465	narcolepsy without cataplexy
MONDO:0019372	GARD:19039	MONDO:equivalentTo	Orphanet:83468	solitary bone cyst
MONDO:0019373	GARD:6265	MONDO:equivalentTo	Orphanet:83469	desmoplastic small round cell tumor
MONDO:0019374	GARD:9977	MONDO:equivalentTo	Orphanet:83472	CAMOS syndrome
MONDO:0019375	GARD:10341	MONDO:equivalentTo	Orphanet:83473	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome
MONDO:0019376	GARD:9959	MONDO:equivalentTo	Orphanet:83476	West-Nile encephalitis
MONDO:0019377	GARD:19040	MONDO:equivalentTo	Orphanet:83482	Mycoplasma encephalitis
MONDO:0019378	GARD:10925	MONDO:equivalentTo	Orphanet:83483	la Crosse encephalitis
MONDO:0019380	GARD:7888	MONDO:equivalentTo	Orphanet:83593	western equine encephalitis
MONDO:0019383	GARD:8639	MONDO:equivalentTo	Orphanet:83597	acute disseminated encephalomyelitis
MONDO:0019384	GARD:6332	MONDO:equivalentTo	Orphanet:83600	encephalitis lethargica
MONDO:0019385	GARD:8570	MONDO:equivalentTo	Orphanet:83601	steroid-responsive encephalopathy associated with autoimmune thyroiditis
MONDO:0019386	GARD:19043	MONDO:equivalentTo	Orphanet:83616	progressive rubella panencephalitis
MONDO:0019387	GARD:19044	MONDO:equivalentTo	Orphanet:83619	macrostomia-preauricular tags-external ophthalmoplegia syndrome
MONDO:0019388	GARD:19045	MONDO:equivalentTo	Orphanet:83628	pelvis syndrome
MONDO:0019390	GARD:7713	MONDO:equivalentTo	Orphanet:838	Susac syndrome
MONDO:0019391	GARD:6425	MONDO:equivalentTo	Orphanet:84	Fanconi anemia
MONDO:0019392	GARD:5100	MONDO:equivalentTo	Orphanet:840	syringocystadenoma papilliferum
MONDO:0019393	GARD:19046	MONDO:equivalentTo	Orphanet:84065	idiopathic malabsorption due to bile acid synthesis defects
MONDO:0019394	GARD:16730	MONDO:equivalentTo	Orphanet:84081	Senior-Boichis syndrome
MONDO:0019395	GARD:19047	MONDO:equivalentTo	Orphanet:84085	Hinman syndrome
MONDO:0019396	GARD:19048	MONDO:equivalentTo	Orphanet:84087	collagen type III glomerulopathy
MONDO:0019398	GARD:16732	MONDO:equivalentTo	Orphanet:84132	desmin-related myopathy with Mallory body-like inclusions
MONDO:0019399	GARD:6793	MONDO:equivalentTo	Orphanet:84142	Isaac syndrome
MONDO:0019402	GARD:871	MONDO:equivalentTo	Orphanet:848	beta thalassemia
MONDO:0019403	GARD:1999	MONDO:equivalentTo	Orphanet:85	congenital dyserythropoietic anemia
MONDO:0019404	GARD:12698	MONDO:equivalentTo	Orphanet:85102	perineurioma
MONDO:0019405	GARD:12036	MONDO:equivalentTo	Orphanet:85162	facial onset sensory and motor neuronopathy
MONDO:0019406	GARD:19049	MONDO:equivalentTo	Orphanet:85168	craniofacial conodysplasia
MONDO:0019407	GARD:16736	MONDO:equivalentTo	Orphanet:85172	microcephalic osteodysplastic dysplasia, Saul-Wilson type
MONDO:0019408	GARD:19050	MONDO:equivalentTo	Orphanet:85175	Astley-Kendall dysplasia
MONDO:0019409	GARD:15218	MONDO:equivalentTo	OMIM:259750	idiopathic juvenile osteoporosis
MONDO:0019409	GARD:15920	skos:broadMatch	Orphanet:85193	idiopathic juvenile osteoporosis
MONDO:0019409	GARD:6760	MONDO:equivalentTo	Orphanet:85193	idiopathic juvenile osteoporosis
MONDO:0019411	GARD:16741	MONDO:equivalentTo	Orphanet:85197	genochondromatosis type 1
MONDO:0019412	GARD:19051	MONDO:equivalentTo	Orphanet:85198	dysspondyloenchondromatosis
MONDO:0019413	GARD:19052	MONDO:equivalentTo	Orphanet:85200	ischio-vertebral syndrome
MONDO:0019414	GARD:16746	MONDO:equivalentTo	Orphanet:85284	BRESEK syndrome
MONDO:0019415	GARD:2295	MONDO:equivalentTo	Orphanet:853	fetal and neonatal alloimmune thrombocytopenia
MONDO:0019416	GARD:19053	MONDO:equivalentTo	Orphanet:85317	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome
MONDO:0019418	GARD:19054	MONDO:equivalentTo	Orphanet:85319	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome
MONDO:0019419	GARD:19055	MONDO:equivalentTo	Orphanet:85320	X-linked intellectual disability-macrocephaly-macroorchidism syndrome
MONDO:0019420	GARD:19056	MONDO:equivalentTo	Orphanet:85322	X-linked intellectual disability, Pai type
MONDO:0019421	GARD:19057	MONDO:equivalentTo	Orphanet:85323	X-linked intellectual disability, Seemanova type
MONDO:0019422	GARD:19058	MONDO:equivalentTo	Orphanet:85325	X-linked intellectual disability, Stevenson type
MONDO:0019423	GARD:19059	MONDO:equivalentTo	Orphanet:85326	X-linked intellectual disability, Stoll type
MONDO:0019424	GARD:19060	MONDO:equivalentTo	Orphanet:85327	X-linked intellectual disability-acromegaly-hyperactivity syndrome
MONDO:0019427	GARD:19061	MONDO:equivalentTo	Orphanet:85334	X-linked neurodegenerative syndrome, Bertini type
MONDO:0019428	GARD:16753	MONDO:equivalentTo	Orphanet:85335	fried syndrome
MONDO:0019429	GARD:19062	MONDO:equivalentTo	Orphanet:85336	X-linked neurodegenerative syndrome, Hamel type
MONDO:0019430	GARD:19063	MONDO:equivalentTo	Orphanet:85338	X-linked intellectual disability-ataxia-apraxia syndrome
MONDO:0019431	GARD:18707	MONDO:equivalentTo	Orphanet:854	primitive portal vein thrombosis
MONDO:0019432	GARD:3931	MONDO:equivalentTo	Orphanet:85408	rheumatoid factor-negative juvenile idiopathic arthritis
MONDO:0019433	GARD:4261	MONDO:equivalentTo	Orphanet:85410	oligoarticular juvenile idiopathic arthritis
MONDO:0019434	GARD:10966	MONDO:equivalentTo	Orphanet:85414	systemic-onset juvenile idiopathic arthritis
MONDO:0019435	GARD:19064	MONDO:equivalentTo	Orphanet:85435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis
MONDO:0019436	GARD:10970	MONDO:equivalentTo	Orphanet:85436	psoriasis-related juvenile idiopathic arthritis
MONDO:0019437	GARD:10969	MONDO:equivalentTo	Orphanet:85438	enthesitis-related juvenile idiopathic arthritis
MONDO:0019438	GARD:5797	MONDO:equivalentTo	Orphanet:85443	AL amyloidosis
MONDO:0019439	GARD:10560	MONDO:equivalentTo	Orphanet:85445	AA amyloidosis
MONDO:0019440	GARD:19065	MONDO:equivalentTo	Orphanet:85446	wild type ABeta2M amyloidosis
MONDO:0019441	GARD:16755	MONDO:equivalentTo	Orphanet:85451	ATTRV122I amyloidosis
MONDO:0019443	GARD:5476	MONDO:equivalentTo	Orphanet:860	dextro-looped transposition of the great arteries
MONDO:0019444	GARD:5250	MONDO:equivalentTo	Orphanet:863	trichinellosis
MONDO:0019445	GARD:5263	MONDO:equivalentTo	Orphanet:864	trichofolliculoma
MONDO:0019446	GARD:7321	MONDO:equivalentTo	Orphanet:86795	localized lichen myxedematosus
MONDO:0019447	GARD:19066	MONDO:equivalentTo	Orphanet:86797	atypical lichen myxedematosus
MONDO:0019448	GARD:16758	MONDO:equivalentTo	Orphanet:86814	benign adult familial myoclonic epilepsy
MONDO:0019449	GARD:19067	MONDO:equivalentTo	Orphanet:86821	lissencephaly type 3-familial fetal akinesia sequence syndrome
MONDO:0019450	GARD:19068	MONDO:equivalentTo	Orphanet:86823	lissencephaly with cerebellar hypoplasia
MONDO:0019451	GARD:10585	MONDO:equivalentTo	Orphanet:86829	chronic neutrophilic leukemia
MONDO:0019452	GARD:16764	MONDO:equivalentTo	Orphanet:86830	myeloproliferative neoplasm, unclassifiable
MONDO:0019453	GARD:19069	MONDO:equivalentTo	Orphanet:86836	myelodysplastic syndrome with multilineage dysplasia
MONDO:0019454	GARD:19070	MONDO:equivalentTo	Orphanet:86839	myelodysplastic syndrome with excess blasts
MONDO:0019455	GARD:11907	MONDO:equivalentTo	Orphanet:86843	acute panmyelosis with myelofibrosis
MONDO:0019456	GARD:12761	MONDO:equivalentTo	Orphanet:86845	acute myeloid leukemia with multilineage dysplasia
MONDO:0019457	GARD:12762	MONDO:equivalentTo	Orphanet:86846	therapy related acute myeloid leukemia and myelodysplastic syndrome
MONDO:0019458	GARD:19071	MONDO:equivalentTo	Orphanet:86849	acute basophilic leukemia
MONDO:0019460	GARD:8638	MONDO:equivalentTo	Orphanet:86851	acute leukemia of ambiguous lineage
MONDO:0019461	GARD:8223	MONDO:equivalentTo	Orphanet:86852	B-cell prolymphocytic leukemia
MONDO:0019462	GARD:19072	MONDO:equivalentTo	Orphanet:86854	splenic marginal zone lymphoma
MONDO:0019463	GARD:19073	MONDO:equivalentTo	Orphanet:86861	non-amyloid monoclonal immunoglobulin deposition disease
MONDO:0019464	GARD:19074	MONDO:equivalentTo	Orphanet:86864	heavy chain disease
MONDO:0019465	GARD:19075	MONDO:equivalentTo	Orphanet:86867	nodal marginal zone B-cell lymphoma
MONDO:0019466	GARD:6943	MONDO:equivalentTo	Orphanet:86869	lymphomatoid granulomatosis
MONDO:0019467	GARD:10556	MONDO:equivalentTo	Orphanet:86870	CD4+/CD56+ hematodermic neoplasm
MONDO:0019468	GARD:13731	MONDO:equivalentTo	Orphanet:86871	T-cell prolymphocytic leukemia
MONDO:0019469	GARD:9812	MONDO:equivalentTo	Orphanet:86872	T-cell large granular lymphocyte leukemia
MONDO:0019470	GARD:10493	MONDO:equivalentTo	Orphanet:86873	aggressive NK-cell leukemia
MONDO:0019471	GARD:19076	MONDO:equivalentTo	Orphanet:86875	adult T-cell leukemia/lymphoma
MONDO:0019472	GARD:7041	MONDO:equivalentTo	Orphanet:86879	extranodal nasal NK/T cell lymphoma
MONDO:0019473	GARD:9809	MONDO:equivalentTo	Orphanet:86880	enteropathy-associated T-cell lymphoma
MONDO:0019474	GARD:19077	MONDO:equivalentTo	Orphanet:86882	hepatosplenic T-cell lymphoma
MONDO:0019475	GARD:10193	MONDO:equivalentTo	Orphanet:86884	subcutaneous panniculitis-like T-cell lymphoma
MONDO:0019476	GARD:19078	MONDO:equivalentTo	Orphanet:86885	primary cutaneous peripheral T-cell lymphoma not otherwise specified
MONDO:0019479	GARD:19080	MONDO:equivalentTo	Orphanet:86896	histiocytic sarcoma
MONDO:0019480	GARD:10491	MONDO:equivalentTo	Orphanet:86897	Langerhans cell sarcoma
MONDO:0019482	GARD:19082	MONDO:equivalentTo	Orphanet:86903	dendritic cell sarcoma not otherwise specified
MONDO:0019483	GARD:19083	MONDO:equivalentTo	Orphanet:86904	methotrexate-associated lymphoproliferative disorders
MONDO:0019484	GARD:19084	MONDO:equivalentTo	Orphanet:86906	hypothalamic hamartomas with gelastic seizures
MONDO:0019485	GARD:19085	MONDO:equivalentTo	Orphanet:86908	idiopathic hemiconvulsion-hemiplegia syndrome
MONDO:0019486	GARD:19086	MONDO:equivalentTo	Orphanet:86909	myoclonic epilepsy of infancy
MONDO:0019487	GARD:19087	MONDO:equivalentTo	Orphanet:86911	epilepsy with myoclonic absences
MONDO:0019488	GARD:19088	MONDO:equivalentTo	Orphanet:86913	myoclonic epilepsy in non-progressive encephalopathies
MONDO:0019489	GARD:19089	MONDO:equivalentTo	Orphanet:86918	diffuse palmoplantar keratoderma - acrocyanosis syndrome
MONDO:0019490	GARD:10005	MONDO:equivalentTo	Orphanet:871	progressive familial heart block
MONDO:0019491	GARD:19090	MONDO:equivalentTo	Orphanet:87277	obsolete rare intellectual disability
MONDO:0019493	GARD:18709	MONDO:equivalentTo	Orphanet:874	primary adult heart tumor
MONDO:0019494	GARD:18710	MONDO:equivalentTo	Orphanet:875	primary pediatric heart tumor
MONDO:0019496	GARD:9316	MONDO:equivalentTo	Orphanet:877	neuroendocrine neoplasm
MONDO:0019497	GARD:19091	MONDO:equivalentTo	Orphanet:87884	nonsyndromic genetic hearing loss
MONDO:0019498	GARD:393	MONDO:equivalentTo	Orphanet:879	tungiasis
MONDO:0019499	GARD:7831	MONDO:equivalentTo	Orphanet:881	Turner syndrome
MONDO:0019500	GARD:18711	MONDO:equivalentTo	Orphanet:883	extragonadal teratoma
MONDO:0019501	GARD:7843	MONDO:equivalentTo	Orphanet:886	Usher syndrome
MONDO:0019502	GARD:18643	MONDO:equivalentTo	Orphanet:88616	autosomal recessive non-syndromic intellectual disability
MONDO:0019503	GARD:10025	MONDO:equivalentTo	Orphanet:88632	anterior segment dysgenesis
MONDO:0019504	GARD:10940	MONDO:equivalentTo	Orphanet:88633	superior limbic keratoconjunctivitis
MONDO:0019505	GARD:16771	MONDO:equivalentTo	Orphanet:88637	hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome
MONDO:0019506	GARD:19092	MONDO:equivalentTo	Orphanet:88643	obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome
MONDO:0019507	GARD:5791	MONDO:equivalentTo	Orphanet:88661	amelogenesis imperfecta
MONDO:0019508	GARD:15370	skos:broadMatch	Orphanet:888	van der Woude syndrome
MONDO:0019508	GARD:8414	MONDO:equivalentTo	Orphanet:888	van der Woude syndrome
MONDO:0019509	GARD:7851	MONDO:equivalentTo	Orphanet:889	cutaneous leukocytoclastic angiitis
MONDO:0019512	GARD:19094	MONDO:equivalentTo	Orphanet:88991	congenital heart malformation
MONDO:0019513	GARD:19095	MONDO:equivalentTo	Orphanet:88993	esophageal malformation
MONDO:0019514	GARD:13004	MONDO:equivalentTo	Orphanet:890	hepatic veno-occlusive disease
MONDO:0019515	GARD:19096	MONDO:equivalentTo	Orphanet:89043	obsolete rare dementia
MONDO:0019516	GARD:1613	MONDO:equivalentTo	Orphanet:891	exudative vitreoretinopathy
MONDO:0019517	GARD:5520	MONDO:equivalentTo	Orphanet:895	Waardenburg syndrome type 2
MONDO:0019518	GARD:5524	MONDO:equivalentTo	Orphanet:897	Waardenburg-Shah syndrome
MONDO:0019519	GARD:22510	MONDO:equivalentTo	Orphanet:89826	obsolete rare skin disease
MONDO:0019522	GARD:12794	MONDO:equivalentTo	Orphanet:89842	recessive dystrophic epidermolysis bullosa-generalized other
MONDO:0019524	GARD:10508	MONDO:equivalentTo	Orphanet:89938	Bartter syndrome type 4
MONDO:0019525	GARD:7754	MONDO:equivalentTo	Orphanet:9	tetrasomy X
MONDO:0019526	GARD:8653	MONDO:equivalentTo	Orphanet:90000	erythema elevatum diutinum
MONDO:0019527	GARD:19097	MONDO:equivalentTo	Orphanet:90002	undifferentiated connective tissue syndrome
MONDO:0019528	GARD:19098	MONDO:equivalentTo	Orphanet:90003	inflammatory pseudotumor of the liver
MONDO:0019529	GARD:19099	MONDO:equivalentTo	Orphanet:90021	radiation myelitis
MONDO:0019530	GARD:19100	MONDO:equivalentTo	Orphanet:90025	non-syndromic syndactyly
MONDO:0019531	GARD:16784	MONDO:equivalentTo	Orphanet:90030	hemolytic anemia due to glutathione reductase deficiency
MONDO:0019531	GARD:18089	MONDO:equivalentTo	OMIM:618660	hemolytic anemia due to glutathione reductase deficiency
MONDO:0019532	GARD:7876	MONDO:equivalentTo	Orphanet:90033	autoimmune hemolytic anemia, warm type
MONDO:0019533	GARD:7335	MONDO:equivalentTo	Orphanet:90035	paroxysmal cold hemoglobinuria
MONDO:0019534	GARD:19101	MONDO:equivalentTo	Orphanet:90036	mixed-type autoimmune hemolytic anemia
MONDO:0019535	GARD:19102	MONDO:equivalentTo	Orphanet:90037	drug-induced autoimmune hemolytic anemia
MONDO:0019536	GARD:6588	MONDO:equivalentTo	Orphanet:90038	typical hemolytic-uremic syndrome
MONDO:0019537	GARD:19103	MONDO:equivalentTo	Orphanet:90039	hemoglobin D disease
MONDO:0019538	GARD:19104	MONDO:equivalentTo	Orphanet:90041	Gaisbock syndrome
MONDO:0019540	GARD:19110	MONDO:equivalentTo	Orphanet:90060	diffuse alveolar hemorrhage
MONDO:0019541	GARD:19111	MONDO:equivalentTo	Orphanet:90061	non-infectious posterior uveitis
MONDO:0019542	GARD:19112	MONDO:equivalentTo	Orphanet:90062	acute liver failure
MONDO:0019543	GARD:19114	MONDO:equivalentTo	Orphanet:90065	acquired aneurysmal subarachnoid hemorrhage
MONDO:0019544	GARD:19115	MONDO:equivalentTo	Orphanet:90068	cocaine intoxication
MONDO:0019545	GARD:19116	MONDO:equivalentTo	Orphanet:90069	systemic monochloroacetate poisoning
MONDO:0019546	GARD:19119	MONDO:equivalentTo	Orphanet:90077	obsolete other acquired skin disease
MONDO:0019547	GARD:329	MONDO:equivalentTo	Orphanet:901	Wells syndrome
MONDO:0019548	GARD:12436	MONDO:equivalentTo	Orphanet:90114	autosomal dominant intermediate Charcot-Marie-Tooth disease
MONDO:0019549	GARD:19123	MONDO:equivalentTo	Orphanet:90118	severe early-onset axonal neuropathy due to MFN2 deficiency
MONDO:0019550	GARD:19124	MONDO:equivalentTo	Orphanet:90119	hereditary motor and sensory neuropathy with acrodystrophy
MONDO:0019551	GARD:16787	MONDO:equivalentTo	Orphanet:90120	hereditary motor and sensory neuropathy type 6
MONDO:0019552	GARD:19125	MONDO:equivalentTo	Orphanet:90156	centrifugal lipodystrophy
MONDO:0019553	GARD:19126	MONDO:equivalentTo	Orphanet:90157	drug-induced localized lipodystrophy
MONDO:0019554	GARD:19127	MONDO:equivalentTo	Orphanet:90158	idiopathic localized lipodystrophy
MONDO:0019555	GARD:19128	MONDO:equivalentTo	Orphanet:90159	panniculitis and localized lipodystrophy
MONDO:0019556	GARD:19129	MONDO:equivalentTo	Orphanet:90160	pressure-induced localized lipoatrophy
MONDO:0019557	GARD:19130	MONDO:equivalentTo	Orphanet:90280	chilblain lupus
MONDO:0019558	GARD:19131	MONDO:equivalentTo	Orphanet:90281	discoid lupus erythematosus
MONDO:0019559	GARD:19132	MONDO:equivalentTo	Orphanet:90282	hypertrophic or verrucous lupus erythematosus
MONDO:0019560	GARD:13003	MONDO:equivalentTo	Orphanet:90283	lupus erythematosus tumidus
MONDO:0019561	GARD:19133	MONDO:equivalentTo	Orphanet:90285	lupus erythematosus panniculitis
MONDO:0019562	GARD:7058	MONDO:equivalentTo	Orphanet:90289	localized scleroderma
MONDO:0019565	GARD:7867	MONDO:equivalentTo	Orphanet:903	hereditary von Willebrand disease
MONDO:0019569	GARD:1415	MONDO:equivalentTo	Orphanet:90321	Cockayne syndrome type 1
MONDO:0019569	GARD:15154	MONDO:equivalentTo	OMIM:216400	Cockayne syndrome type 1
MONDO:0019570	GARD:1420	MONDO:equivalentTo	Orphanet:90322	Cockayne syndrome type 2
MONDO:0019570	GARD:15067	MONDO:equivalentTo	OMIM:133540	Cockayne syndrome type 2
MONDO:0019571	GARD:1639	MONDO:equivalentTo	Orphanet:90348	autosomal dominant cutis laxa
MONDO:0019572	GARD:8480	MONDO:equivalentTo	Orphanet:90349	autosomal recessive cutis laxa type 1
MONDO:0019573	GARD:19134	MONDO:equivalentTo	Orphanet:90350	autosomal recessive cutis laxa type 2
MONDO:0019574	GARD:19135	MONDO:equivalentTo	Orphanet:90363	secondary intestinal lymphangiectasia
MONDO:0019575	GARD:16789	MONDO:equivalentTo	Orphanet:90368	hypotrichosis simplex of the scalp
MONDO:0019576	GARD:19136	MONDO:equivalentTo	Orphanet:90389	telangiectasia macularis eruptiva perstans
MONDO:0019577	GARD:710	MONDO:equivalentTo	Orphanet:90390	anonychia-onychodystrophy syndrome
MONDO:0019578	GARD:19137	MONDO:equivalentTo	Orphanet:90393	nodular lichen myxedematosus
MONDO:0019579	GARD:19138	MONDO:equivalentTo	Orphanet:90394	discrete papular lichen myxedematosus
MONDO:0019580	GARD:19139	MONDO:equivalentTo	Orphanet:90395	papular mucinosis of infancy
MONDO:0019581	GARD:19140	MONDO:equivalentTo	Orphanet:90396	acral persistent papular mucinosis
MONDO:0019582	GARD:19141	MONDO:equivalentTo	Orphanet:90397	self-healing papular mucinosis
MONDO:0019583	GARD:19142	MONDO:equivalentTo	Orphanet:90398	localized lichen myxedematosus with mixed features of different subtypes
MONDO:0019584	GARD:19143	MONDO:equivalentTo	Orphanet:90399	localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms
MONDO:0019585	GARD:19144	MONDO:equivalentTo	Orphanet:90400	scleromyxedema without monoclonal gammopathy
MONDO:0019586	GARD:16790	MONDO:equivalentTo	Orphanet:90625	X-linked nonsyndromic hearing loss
MONDO:0019587	GARD:16791	MONDO:equivalentTo	Orphanet:90635	autosomal dominant nonsyndromic hearing loss
MONDO:0019588	GARD:18117	MONDO:equivalentTo	OMIM:607197	hearing loss, autosomal recessive
MONDO:0019588	GARD:18644	MONDO:equivalentTo	Orphanet:90636	hearing loss, autosomal recessive
MONDO:0019589	GARD:19145	MONDO:equivalentTo	Orphanet:90642	obsolete syndromic genetic hearing loss
MONDO:0019590	GARD:19146	MONDO:equivalentTo	Orphanet:90692	obsolete rare endocrine growth disease
MONDO:0019591	GARD:15020	MONDO:equivalentTo	Orphanet:90695	panhypopituitarism
MONDO:0019593	GARD:19148	MONDO:equivalentTo	Orphanet:90776	46,XX disorder of sex development induced by fetal androgens excess
MONDO:0019594	GARD:19149	MONDO:equivalentTo	Orphanet:90783	obsolete 46,XY disorder of sex development due to a testosterone synthesis defect
MONDO:0019595	GARD:19150	MONDO:equivalentTo	Orphanet:90786	obsolete 46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect
MONDO:0019596	GARD:19151	MONDO:equivalentTo	Orphanet:90787	obsolete 46,XY disorder of sex development due to testicular steroidogenesis defect
MONDO:0019597	GARD:16794	MONDO:equivalentTo	Orphanet:90796	46,XY disorder of sex development due to isolated 17,20-lyase deficiency
MONDO:0019599	GARD:12596	MONDO:equivalentTo	Orphanet:90970	primary lipodystrophy
MONDO:0019600	GARD:7910	MONDO:equivalentTo	Orphanet:910	xeroderma pigmentosum
MONDO:0019601	GARD:12449	MONDO:equivalentTo	Orphanet:91024	obsolete autosomal recessive axonal hereditary motor and sensory neuropathy
MONDO:0019602	GARD:19152	MONDO:equivalentTo	Orphanet:91088	obsolete other inborn metabolic disease
MONDO:0019604	GARD:19154	MONDO:equivalentTo	Orphanet:91136	acquired monoclonal Ig light chain-associated Fanconi syndrome
MONDO:0019605	GARD:12741	MONDO:equivalentTo	Orphanet:91137	immunotactoid or fibrillary glomerulopathy
MONDO:0019606	GARD:6217	MONDO:equivalentTo	Orphanet:91139	simple cryoglobulinemia
MONDO:0019607	GARD:19155	MONDO:equivalentTo	Orphanet:91140	unspecified juvenile idiopathic arthritis
MONDO:0019608	GARD:19156	MONDO:equivalentTo	Orphanet:91144	46,XX disorder of sex development induced by maternal-derived androgen
MONDO:0019609	GARD:7917	MONDO:equivalentTo	Orphanet:912	Zellweger spectrum disorders
MONDO:0019610	GARD:7918	MONDO:equivalentTo	Orphanet:913	Zollinger-Ellison syndrome
MONDO:0019611	GARD:19157	MONDO:equivalentTo	Orphanet:91347	TSH-secreting pituitary adenoma
MONDO:0019612	GARD:19158	MONDO:equivalentTo	Orphanet:91348	functioning gonadotropic adenoma
MONDO:0019613	GARD:19159	MONDO:equivalentTo	Orphanet:91349	non-functioning pituitary adenoma
MONDO:0019614	GARD:19160	MONDO:equivalentTo	Orphanet:91350	pituitary deficiency due to Rathke's pouch cysts
MONDO:0019615	GARD:19161	MONDO:equivalentTo	Orphanet:91351	pituitary dermoid and epidermoid cysts
MONDO:0019617	GARD:19163	MONDO:equivalentTo	Orphanet:91354	pituitary deficiency due to empty sella turcica syndrome
MONDO:0019618	GARD:7630	MONDO:equivalentTo	Orphanet:91355	Sheehan syndrome
MONDO:0019619	GARD:19164	MONDO:equivalentTo	Orphanet:91357	duplication of the esophagus
MONDO:0019620	GARD:19165	MONDO:equivalentTo	Orphanet:91358	congenital esophageal diverticulum
MONDO:0019621	GARD:19166	MONDO:equivalentTo	Orphanet:91359	chronic pneumonitis of infancy
MONDO:0019622	GARD:19167	MONDO:equivalentTo	Orphanet:91364	non-specific interstitial pneumonia
MONDO:0019623	GARD:5979	MONDO:equivalentTo	Orphanet:91378	hereditary angioedema
MONDO:0019624	GARD:8605	MONDO:equivalentTo	Orphanet:91385	acquired angioedema
MONDO:0019625	GARD:2249	MONDO:equivalentTo	Orphanet:91387	familial thoracic aortic aneurysm and aortic dissection
MONDO:0019626	GARD:19168	MONDO:equivalentTo	Orphanet:91397	isolated ankyloblepharon filiforme adnatum
MONDO:0019627	GARD:16799	MONDO:equivalentTo	Orphanet:91416	isolated congenital alacrima
MONDO:0019628	GARD:16482	MONDO:equivalentTo	Orphanet:91483	Rieger anomaly
MONDO:0019629	GARD:16800	MONDO:equivalentTo	Orphanet:91490	sclerocornea
MONDO:0019630	GARD:19169	MONDO:equivalentTo	Orphanet:91491	congenital ectropion uveae
MONDO:0019631	GARD:16803	MONDO:equivalentTo	Orphanet:91495	persistent hyperplastic primary vitreous
MONDO:0019632	GARD:19170	MONDO:equivalentTo	Orphanet:91546	Lyme disease
MONDO:0019633	GARD:19171	MONDO:equivalentTo	Orphanet:91547	relapsing fever
MONDO:0019634	GARD:2254	MONDO:equivalentTo	Orphanet:922	familial nasal acilia
MONDO:0019635	GARD:5708	MONDO:equivalentTo	Orphanet:930	idiopathic achalasia
MONDO:0019636	GARD:16804	MONDO:equivalentTo	Orphanet:93100	renal agenesis, unilateral
MONDO:0019637	GARD:19172	MONDO:equivalentTo	Orphanet:93101	renal hypoplasia
MONDO:0019638	GARD:19173	MONDO:equivalentTo	Orphanet:93108	renal dysplasia
MONDO:0019639	GARD:19174	MONDO:equivalentTo	Orphanet:93109	congenital megacalycosis
MONDO:0019640	GARD:7439	MONDO:equivalentTo	Orphanet:93110	posterior urethral valve
MONDO:0019641	GARD:19175	MONDO:equivalentTo	Orphanet:93126	Pauci-immune glomerulonephritis
MONDO:0019642	GARD:16805	MONDO:equivalentTo	Orphanet:93160	vitamin D-dependent rickets, type 2
MONDO:0019643	GARD:19176	MONDO:equivalentTo	Orphanet:93164	transient pseudohypoaldosteronism
MONDO:0019644	GARD:19177	MONDO:equivalentTo	Orphanet:93172	renal dysplasia, unilateral
MONDO:0019645	GARD:19178	MONDO:equivalentTo	Orphanet:93173	renal dysplasia, bilateral
MONDO:0019646	GARD:19179	MONDO:equivalentTo	Orphanet:93176	unilateral congenital megacalycosis
MONDO:0019647	GARD:19180	MONDO:equivalentTo	Orphanet:93177	congenital bilateral megacalycosis
MONDO:0019648	GARD:2882	MONDO:equivalentTo	Orphanet:932	achondrogenesis
MONDO:0019659	GARD:16807	MONDO:equivalentTo	Orphanet:93258	Pfeiffer syndrome type 1
