# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	mapping_justification
GARD:4593	skos:exactMatch	MONDO:0017843	congenital pulmonary sequestration	semapv:ManualMappingCuration
GARD:4594	skos:exactMatch	MONDO:0017870	supravalvular pulmonary stenosis	semapv:ManualMappingCuration
GARD:4597	skos:exactMatch	MONDO:0020064	pulmonary valve agenesis	semapv:ManualMappingCuration
GARD:4598	skos:exactMatch	MONDO:0017864	congenital pulmonary veins atresia or stenosis	semapv:ManualMappingCuration
GARD:4599	skos:exactMatch	MONDO:0017705	congenital pulmonary venous return anomaly	semapv:ManualMappingCuration
GARD:460	skos:exactMatch	MONDO:0010966	achondrogenesis type IB	semapv:ManualMappingCuration
GARD:4600	skos:exactMatch	MONDO:0009931	pulmonary atresia-intact ventricular septum syndrome	semapv:ManualMappingCuration
GARD:4603	skos:exactMatch	MONDO:0036918	punctate acrokeratoderma freckle-like pigmentation	semapv:ManualMappingCuration
GARD:4606	skos:exactMatch	MONDO:0013171	purine nucleoside phosphorylase deficiency	semapv:ManualMappingCuration
GARD:4607	skos:exactMatch	MONDO:0019740	acquired thrombotic thrombocytopenic purpura	semapv:ManualMappingCuration
GARD:4610	skos:exactMatch	MONDO:0009942	pyknoachondrogenesis	semapv:ManualMappingCuration
GARD:4611	skos:exactMatch	MONDO:0009940	pycnodysostosis	semapv:ManualMappingCuration
GARD:4612	skos:exactMatch	MONDO:0009943	Pyle disease	semapv:ManualMappingCuration
GARD:4614	skos:exactMatch	MONDO:0019168	pyomyositis	semapv:ManualMappingCuration
GARD:4620	skos:exactMatch	MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	semapv:ManualMappingCuration
GARD:4627	skos:exactMatch	MONDO:0008358	radial ray hypoplasia-choanal atresia syndrome	semapv:ManualMappingCuration
GARD:4628	skos:exactMatch	MONDO:0010261	microphthalmia, syndromic 2	semapv:ManualMappingCuration
GARD:4633	skos:exactMatch	MONDO:0010718	absent radius-anogenital anomalies syndrome	semapv:ManualMappingCuration
GARD:4634	skos:exactMatch	MONDO:0009953	leukocyte adhesion deficiency type II	semapv:ManualMappingCuration
GARD:4635	skos:exactMatch	MONDO:0010177	vascular hyalinosis	semapv:ManualMappingCuration
GARD:4636	skos:exactMatch	MONDO:0007382	Ramos-Arroyo syndrome	semapv:ManualMappingCuration
GARD:4637	skos:exactMatch	MONDO:0009955	rapadilino syndrome	semapv:ManualMappingCuration
GARD:4638	skos:exactMatch	MONDO:0007587	external auditory canal atresia-vertical talus-hypertelorism syndrome	semapv:ManualMappingCuration
GARD:4641	skos:exactMatch	MONDO:0009446	ichthyosis-intellectual disability-dwarfism-renal impairment syndrome	semapv:ManualMappingCuration
GARD:4644	skos:exactMatch	MONDO:0008838	ataxia - deafness - intellectual disability syndrome	semapv:ManualMappingCuration
GARD:4647	skos:exactMatch	MONDO:0019369	complex regional pain syndrome	semapv:ManualMappingCuration
GARD:4648	skos:exactMatch	MONDO:0019174	obsolete infantile Refsum disease	semapv:ManualMappingCuration
GARD:465	skos:exactMatch	MONDO:0009475	isovaleric acidemia	semapv:ManualMappingCuration
GARD:4655	skos:exactMatch	MONDO:0017281	renal caliceal diverticuli-deafness syndrome	semapv:ManualMappingCuration
GARD:4665	skos:exactMatch	MONDO:0009966	NPHP3-related Meckel-like syndrome	semapv:ManualMappingCuration
GARD:4666	skos:exactMatch	MONDO:0018440	autosomal recessive distal renal tubular acidosis	semapv:ManualMappingCuration
GARD:4667	skos:exactMatch	MONDO:0015827	distal renal tubular acidosis	semapv:ManualMappingCuration
GARD:4668	skos:exactMatch	MONDO:0008368	autosomal dominant distal renal tubular acidosis	semapv:ManualMappingCuration
GARD:467	skos:exactMatch	MONDO:0011628	propionic acidemia	semapv:ManualMappingCuration
GARD:4680	skos:exactMatch	MONDO:0010722	X-linked retinal dysplasia	semapv:ManualMappingCuration
GARD:4683	skos:exactMatch	MONDO:0009983	retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome	semapv:ManualMappingCuration
GARD:4684	skos:exactMatch	MONDO:0010775	retinitis pigmentosa-deafness syndrome	semapv:ManualMappingCuration
GARD:469	skos:exactMatch	MONDO:0008706	Ackerman syndrome	semapv:ManualMappingCuration
GARD:4690	skos:exactMatch	MONDO:0010725	X-linked retinoschisis	semapv:ManualMappingCuration
GARD:4694	skos:exactMatch	MONDO:0017746	atypical Rett syndrome	semapv:ManualMappingCuration
GARD:4695	skos:exactMatch	MONDO:0009990	Revesz syndrome	semapv:ManualMappingCuration
GARD:4697	skos:exactMatch	MONDO:0013276	Reynolds syndrome	semapv:ManualMappingCuration
GARD:47	skos:exactMatch	MONDO:0021020	Crigler-Najjar syndrome type 1	semapv:ManualMappingCuration
GARD:4701	skos:exactMatch	MONDO:0009994	alveolar rhabdomyosarcoma	semapv:ManualMappingCuration
GARD:4702	skos:exactMatch	MONDO:0009993	embryonal rhabdomyosarcoma	semapv:ManualMappingCuration
GARD:4703	skos:exactMatch	MONDO:0011079	rhizomelic dysplasia, Patterson-Lowry type	semapv:ManualMappingCuration
GARD:4704	skos:exactMatch	MONDO:0019735	polymyalgia rheumatica	semapv:ManualMappingCuration
GARD:4705	skos:exactMatch	MONDO:0009996	rhizomelic syndrome, Urbach type	semapv:ManualMappingCuration
GARD:4709	skos:exactMatch	MONDO:0009716	Richieri Costa-da Silva syndrome	semapv:ManualMappingCuration
GARD:4718	skos:exactMatch	MONDO:0009998	Richieri Costa-Pereira syndrome	semapv:ManualMappingCuration
GARD:4721	skos:exactMatch	MONDO:0010179	isolated right ventricular hypoplasia	semapv:ManualMappingCuration
GARD:4722	skos:exactMatch	MONDO:0011977	8q22.1 microdeletion syndrome	semapv:ManualMappingCuration
GARD:4723	skos:exactMatch	MONDO:0019951	rigid spine syndrome	semapv:ManualMappingCuration
GARD:4724	skos:exactMatch	MONDO:0015433	ring chromosome 17	semapv:ManualMappingCuration
GARD:4729	skos:exactMatch	MONDO:0008247	robin sequence-oligodactyly syndrome	semapv:ManualMappingCuration
GARD:4730	skos:exactMatch	MONDO:0008391	Robinow-Sorauf syndrome	semapv:ManualMappingCuration
GARD:4732	skos:exactMatch	MONDO:0007420	autosomal dominant deafness - onychodystrophy syndrome	semapv:ManualMappingCuration
GARD:4733	skos:exactMatch	MONDO:0018884	Roch-Leri mesosomatous lipomatosis	semapv:ManualMappingCuration
GARD:4737	skos:exactMatch	MONDO:0010173	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	semapv:ManualMappingCuration
GARD:4738	skos:exactMatch	MONDO:0008390	Rombo syndrome	semapv:ManualMappingCuration
GARD:4740	skos:exactMatch	MONDO:0008619	ulna metaphyseal dysplasia syndrome	semapv:ManualMappingCuration
GARD:4741	skos:exactMatch	MONDO:0008392	Roussy-Levy syndrome	semapv:ManualMappingCuration
GARD:4744	skos:exactMatch	MONDO:0017361	congenital rubella syndrome	semapv:ManualMappingCuration
GARD:4748	skos:exactMatch	MONDO:0008395	Ruvalcaba syndrome	semapv:ManualMappingCuration
GARD:475	skos:exactMatch	MONDO:0016990	acquired prothrombin deficiency	semapv:ManualMappingCuration
GARD:4752	skos:exactMatch	MONDO:0016522	Kousseff syndrome	semapv:ManualMappingCuration
GARD:4754	skos:exactMatch	MONDO:0011449	Salla disease	semapv:ManualMappingCuration
GARD:476	skos:exactMatch	MONDO:0018683	acquired ichthyosis	semapv:ManualMappingCuration
GARD:4767	skos:exactMatch	MONDO:0002546	schwannoma	semapv:ManualMappingCuration
GARD:4768	skos:exactMatch	MONDO:0008075	schwannomatosis	semapv:ManualMappingCuration
GARD:4769	skos:exactMatch	MONDO:0000355	Ullrich congenital muscular dystrophy	semapv:ManualMappingCuration
GARD:4771	skos:exactMatch	MONDO:0017838	sclerosteosis	semapv:ManualMappingCuration
GARD:4774	skos:exactMatch	MONDO:0009492	succinyl-CoA:3-ketoacid CoA transferase deficiency	semapv:ManualMappingCuration
GARD:4775	skos:exactMatch	MONDO:0021005	faciodigitogenital syndrome	semapv:ManualMappingCuration
GARD:4776	skos:exactMatch	MONDO:0015463	craniodigital syndrome-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:4777	skos:exactMatch	MONDO:0009885	Scott syndrome	semapv:ManualMappingCuration
GARD:4778	skos:exactMatch	MONDO:0015781	facial dysmorphism-shawl scrotum-joint laxity syndrome	semapv:ManualMappingCuration
GARD:4792	skos:exactMatch	MONDO:0003669	testicular seminoma	semapv:ManualMappingCuration
GARD:48	skos:exactMatch	MONDO:0009068	cytochrome-c oxidase deficiency disease	semapv:ManualMappingCuration
GARD:480	skos:exactMatch	MONDO:0008707	acro-renal-mandibular syndrome	semapv:ManualMappingCuration
GARD:4815	skos:exactMatch	MONDO:0017577	spontaneous periodic hypothermia	semapv:ManualMappingCuration
GARD:4818	skos:exactMatch	MONDO:0019345	shigellosis	semapv:ManualMappingCuration
GARD:4822	skos:exactMatch	MONDO:0008722	short chain acyl-CoA dehydrogenase deficiency	semapv:ManualMappingCuration
GARD:4832	skos:exactMatch	MONDO:0010024	Beemer-Langer syndrome	semapv:ManualMappingCuration
GARD:4833	skos:exactMatch	MONDO:0019662	short rib-polydactyly syndrome, Majewski type	semapv:ManualMappingCuration
GARD:4834	skos:exactMatch	MONDO:0013127	asphyxiating thoracic dystrophy 3	semapv:ManualMappingCuration
GARD:4835	skos:exactMatch	MONDO:0013127	asphyxiating thoracic dystrophy 3	semapv:ManualMappingCuration
GARD:4838	skos:exactMatch	MONDO:0011046	short stature, Brussels type	semapv:ManualMappingCuration
GARD:484	skos:exactMatch	MONDO:0008715	acrofrontofacionasal dysostosis	semapv:ManualMappingCuration
GARD:4841	skos:exactMatch	MONDO:0017316	short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	semapv:ManualMappingCuration
GARD:4856	skos:exactMatch	MONDO:0008499	short stature-wormian bones-dextrocardia syndrome	semapv:ManualMappingCuration
GARD:4861	skos:exactMatch	MONDO:0008426	Shprintzen-Goldberg syndrome	semapv:ManualMappingCuration
GARD:4863	skos:exactMatch	MONDO:0009833	Shwachman-Diamond syndrome	semapv:ManualMappingCuration
GARD:4865	skos:exactMatch	MONDO:0010028	sialuria	semapv:ManualMappingCuration
GARD:4867	skos:exactMatch	MONDO:0017849	Siegler-Brewer-Carey syndrome	semapv:ManualMappingCuration
GARD:4869	skos:exactMatch	MONDO:0007227	Sillence syndrome	semapv:ManualMappingCuration
GARD:4870	skos:exactMatch	MONDO:0008394	Silver-Russell syndrome	semapv:ManualMappingCuration
GARD:4873	skos:exactMatch	MONDO:0008421	flat face-microstomia-ear anomaly syndrome	semapv:ManualMappingCuration
GARD:4877	skos:exactMatch	MONDO:0007819	solitary median maxillary central incisor syndrome	semapv:ManualMappingCuration
GARD:4879	skos:exactMatch	MONDO:0007701	progressive familial heart block type II	semapv:ManualMappingCuration
GARD:4880	skos:exactMatch	MONDO:0008423	sinus node disease and myopia	semapv:ManualMappingCuration
GARD:4881	skos:exactMatch	MONDO:0008234	multiple endocrine neoplasia type 2A	semapv:ManualMappingCuration
GARD:4883	skos:exactMatch	MONDO:0010029	situs inversus	semapv:ManualMappingCuration
GARD:4886	skos:exactMatch	MONDO:0010538	Mononen-Karnes-Senac syndrome	semapv:ManualMappingCuration
GARD:4891	skos:exactMatch	MONDO:0010275	spondyloepimetaphyseal dysplasia, Bieganski type	semapv:ManualMappingCuration
GARD:4898	skos:exactMatch	MONDO:0018078	soft tissue sarcoma	semapv:ManualMappingCuration
GARD:4899	skos:exactMatch	MONDO:0010617	male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome	semapv:ManualMappingCuration
GARD:49	skos:exactMatch	MONDO:0017569	de Barsy syndrome	semapv:ManualMappingCuration
GARD:4900	skos:exactMatch	MONDO:0006976	somatostatinoma	semapv:ManualMappingCuration
GARD:4905	skos:exactMatch	MONDO:0010039	congenital heart defect-round face-developmental delay syndrome	semapv:ManualMappingCuration
GARD:491	skos:exactMatch	MONDO:0017568	Prata-Liberal-Goncalves syndrome	semapv:ManualMappingCuration
GARD:4910	skos:exactMatch	MONDO:0010041	Charlevoix-Saguenay spastic ataxia	semapv:ManualMappingCuration
GARD:4914	skos:exactMatch	MONDO:0011797	infantile-onset ascending hereditary spastic paralysis	semapv:ManualMappingCuration
GARD:4918	skos:exactMatch	MONDO:0008443	spastic paraplegia-precocious puberty syndrome	semapv:ManualMappingCuration
GARD:4919	skos:exactMatch	MONDO:0011445	hereditary spastic paraplegia 11	semapv:ManualMappingCuration
GARD:4921	skos:exactMatch	MONDO:0008442	spastic paraplegia-neuropathy-poikiloderma syndrome	semapv:ManualMappingCuration
GARD:4922	skos:exactMatch	MONDO:0012639	hereditary spastic paraplegia 18	semapv:ManualMappingCuration
GARD:4923	skos:exactMatch	MONDO:0010733	hereditary spastic paraplegia 2	semapv:ManualMappingCuration
GARD:4924	skos:exactMatch	MONDO:0012787	hereditary spastic paraplegia 39	semapv:ManualMappingCuration
GARD:4925	skos:exactMatch	MONDO:0008438	hereditary spastic paraplegia 4	semapv:ManualMappingCuration
GARD:4926	skos:exactMatch	MONDO:0010047	hereditary spastic paraplegia 5A	semapv:ManualMappingCuration
GARD:4927	skos:exactMatch	MONDO:0011803	hereditary spastic paraplegia 7	semapv:ManualMappingCuration
GARD:4928	skos:exactMatch	MONDO:0010878	hereditary spastic paraplegia 6	semapv:ManualMappingCuration
GARD:4931	skos:exactMatch	MONDO:0010049	spastic paraplegia-glaucoma-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:4932	skos:exactMatch	MONDO:0010051	spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:4936	skos:exactMatch	MONDO:0018096	Weill-Marchesani syndrome	semapv:ManualMappingCuration
GARD:4938	skos:exactMatch	MONDO:0019262	juvenile neuronal ceroid lipofuscinosis	semapv:ManualMappingCuration
GARD:494	skos:exactMatch	MONDO:0007045	acrofacial dysostosis, Catania type	semapv:ManualMappingCuration
GARD:4940	skos:exactMatch	MONDO:0017857	spina bifida-hypospadias syndrome	semapv:ManualMappingCuration
GARD:4942	skos:exactMatch	MONDO:0015250	spinal atrophy-ophthalmoplegia-pyramidal syndrome	semapv:ManualMappingCuration
GARD:4945	skos:exactMatch	MONDO:0009673	spinal muscular atrophy, type II	semapv:ManualMappingCuration
GARD:4947	skos:exactMatch	MONDO:0014806	spinal muscular atrophy with congenital bone fractures 1	semapv:ManualMappingCuration
GARD:4950	skos:exactMatch	MONDO:0013241	spinocerebellar ataxia type 30	semapv:ManualMappingCuration
GARD:4952	skos:exactMatch	MONDO:0011811	autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	semapv:ManualMappingCuration
GARD:4953	skos:exactMatch	MONDO:0010848	spinocerebellar ataxia type 5	semapv:ManualMappingCuration
GARD:4954	skos:exactMatch	MONDO:0011950	infantile-onset autosomal recessive nonprogressive cerebellar ataxia	semapv:ManualMappingCuration
GARD:4955	skos:exactMatch	MONDO:0016163	autosomal dominant cerebellar ataxia type II	semapv:ManualMappingCuration
GARD:4956	skos:exactMatch	MONDO:0012116	spinocerebellar ataxia type 8	semapv:ManualMappingCuration
GARD:4958	skos:exactMatch	MONDO:0010062	spinocerebellar ataxia-dysmorphism syndrome	semapv:ManualMappingCuration
GARD:496	skos:exactMatch	MONDO:0008714	acrofacial dysostosis Rodriguez type	semapv:ManualMappingCuration
GARD:4963	skos:exactMatch	MONDO:0008460	splenogonadal fusion-limb defects-micrognathia syndrome	semapv:ManualMappingCuration
GARD:4967	skos:exactMatch	MONDO:0008466	Karsch-Neugebauer syndrome	semapv:ManualMappingCuration
GARD:4969	skos:exactMatch	MONDO:0008467	Czeizel-Losonci syndrome	semapv:ManualMappingCuration
GARD:497	skos:exactMatch	MONDO:0008673	acrofacial dysostosis, Weyers type	semapv:ManualMappingCuration
GARD:4970	skos:exactMatch	MONDO:0010068	spondyloepimetaphyseal dysplasia, sponastrime type	semapv:ManualMappingCuration
GARD:4972	skos:exactMatch	MONDO:0010801	spondylocamptodactyly syndrome	semapv:ManualMappingCuration
GARD:4973	skos:exactMatch	MONDO:0012349	spondylocostal dysostosis 3, autosomal recessive	semapv:ManualMappingCuration
GARD:4974	skos:exactMatch	MONDO:0010094	spondylocarpotarsal synostosis syndrome	semapv:ManualMappingCuration
GARD:4976	skos:exactMatch	MONDO:0013366	spondylocostal dysostosis 4, autosomal recessive	semapv:ManualMappingCuration
GARD:4977	skos:exactMatch	MONDO:0010074	brachyolmia type 1, toledo type	semapv:ManualMappingCuration
GARD:4978	skos:exactMatch	MONDO:0011939	Spondyloenchondrodysplasia with immune dysregulation	semapv:ManualMappingCuration
GARD:4979	skos:exactMatch	MONDO:0010248	X-linked spondyloepimetaphyseal dysplasia	semapv:ManualMappingCuration
GARD:498	skos:exactMatch	MONDO:0007943	Nager acrofacial dysostosis	semapv:ManualMappingCuration
GARD:4980	skos:exactMatch	MONDO:0011252	spondyloepimetaphyseal dysplasia, Shohat type	semapv:ManualMappingCuration
GARD:4982	skos:exactMatch	MONDO:0019675	spondyloepimetaphyseal dysplasia with joint laxity	semapv:ManualMappingCuration
GARD:4984	skos:exactMatch	MONDO:0009458	Schimke immuno-osseous dysplasia	semapv:ManualMappingCuration
GARD:4985	skos:exactMatch	MONDO:0010737	spondyloepiphyseal dysplasia tarda, X-linked	semapv:ManualMappingCuration
GARD:4987	skos:exactMatch	MONDO:0008471	spondyloepiphyseal dysplasia congenita	semapv:ManualMappingCuration
GARD:499	skos:exactMatch	MONDO:0011154	acrofacial dysostosis, Palagonia type	semapv:ManualMappingCuration
GARD:4991	skos:exactMatch	MONDO:0008479	spondylometaphyseal dysplasia, 'corner fracture' type	semapv:ManualMappingCuration
GARD:4993	skos:exactMatch	MONDO:0009593	spondylometaphyseal dysplasia, Sedaghatian type	semapv:ManualMappingCuration
GARD:4994	skos:exactMatch	MONDO:0010078	spondyloperipheral dysplasia	semapv:ManualMappingCuration
GARD:4997	skos:exactMatch	MONDO:0008259	familial spontaneous pneumothorax	semapv:ManualMappingCuration
GARD:5	skos:exactMatch	MONDO:0008692	abetalipoproteinemia	semapv:ManualMappingCuration
GARD:5003	skos:exactMatch	MONDO:0008485	sebocystomatosis	semapv:ManualMappingCuration
GARD:5004	skos:exactMatch	MONDO:0008486	steatocystoma multiplex-natal teeth syndrome	semapv:ManualMappingCuration
GARD:5012	skos:exactMatch	MONDO:0016066	sternal cleft	semapv:ManualMappingCuration
GARD:5015	skos:exactMatch	MONDO:0017904	steroid dehydrogenase deficiency-dental anomalies syndrome	semapv:ManualMappingCuration
GARD:5018	skos:exactMatch	MONDO:0007160	Stickler syndrome type 1	semapv:ManualMappingCuration
GARD:5020	skos:exactMatch	MONDO:0011493	Stickler syndrome type 2	semapv:ManualMappingCuration
GARD:5021	skos:exactMatch	MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	semapv:ManualMappingCuration
GARD:5023	skos:exactMatch	MONDO:0008491	stiff-person syndrome	semapv:ManualMappingCuration
GARD:5025	skos:exactMatch	MONDO:0008492	stiff skin syndrome	semapv:ManualMappingCuration
GARD:5026	skos:exactMatch	MONDO:0008743	Stimmler syndrome	semapv:ManualMappingCuration
GARD:5027	skos:exactMatch	MONDO:0010104	non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome	semapv:ManualMappingCuration
GARD:5029	skos:exactMatch	MONDO:0044406	arthrogryposis-ectodermal dysplasia-other anomalies syndrome	semapv:ManualMappingCuration
GARD:5034	skos:exactMatch	MONDO:0008495	platelet storage pool deficiency	semapv:ManualMappingCuration
GARD:5036	skos:exactMatch	MONDO:0015259	brachydactyly-mesomelia-intellectual disability-heart defects syndrome	semapv:ManualMappingCuration
GARD:504	skos:exactMatch	MONDO:0008478	spondylometaphyseal dysplasia, Schmidt type	semapv:ManualMappingCuration
GARD:5040	skos:exactMatch	MONDO:0015518	infantile bilateral striatal necrosis	semapv:ManualMappingCuration
GARD:5041	skos:exactMatch	MONDO:0008437	hereditary spastic paraplegia 3A	semapv:ManualMappingCuration
GARD:5045	skos:exactMatch	MONDO:0800043	Stüve-Wiedemann syndrome 1	semapv:ManualMappingCuration
GARD:5049	skos:exactMatch	MONDO:0015146	classic lissencephaly	semapv:ManualMappingCuration
GARD:5050	skos:exactMatch	MONDO:0015094	subependymal nodular heterotopia	semapv:ManualMappingCuration
GARD:5051	skos:exactMatch	MONDO:0017866	subpulmonary stenosis	semapv:ManualMappingCuration
GARD:5053	skos:exactMatch	MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	semapv:ManualMappingCuration
GARD:5058	skos:exactMatch	MONDO:0010087	Sugarman brachydactyly	semapv:ManualMappingCuration
GARD:506	skos:exactMatch	MONDO:0008717	acromesomelic dysplasia 2C, Hunter-Thompson type	semapv:ManualMappingCuration
GARD:5061	skos:exactMatch	MONDO:0010088	mucosulfatidosis	semapv:ManualMappingCuration
GARD:5062	skos:exactMatch	MONDO:0010089	isolated sulfite oxidase deficiency	semapv:ManualMappingCuration
GARD:5066	skos:exactMatch	MONDO:0010671	microphthalmia, syndromic 1	semapv:ManualMappingCuration
GARD:5068	skos:exactMatch	MONDO:0010765	46,XY complete gonadal dysgenesis	semapv:ManualMappingCuration
GARD:507	skos:exactMatch	MONDO:0011275	acromesomelic dysplasia 1, Maroteaux type	semapv:ManualMappingCuration
GARD:5070	skos:exactMatch	MONDO:0015269	symmetrical thalamic calcifications	semapv:ManualMappingCuration
GARD:5074	skos:exactMatch	MONDO:0008509	distal symphalangism	semapv:ManualMappingCuration
GARD:5077	skos:exactMatch	MONDO:0008510	symphalangism with multiple anomalies of hands and feet	semapv:ManualMappingCuration
GARD:508	skos:exactMatch	MONDO:0007057	acroosteolysis dominant type	semapv:ManualMappingCuration
GARD:5081	skos:exactMatch	MONDO:0008512	syndactyly type 1	semapv:ManualMappingCuration
GARD:5084	skos:exactMatch	MONDO:0008931	Cenani-Lenz syndactyly syndrome	semapv:ManualMappingCuration
GARD:5087	skos:exactMatch	MONDO:0021651	synpolydactyly	semapv:ManualMappingCuration
GARD:5088	skos:exactMatch	MONDO:0008514	syndactyly type 3	semapv:ManualMappingCuration
GARD:5089	skos:exactMatch	MONDO:0008516	syndactyly type 5	semapv:ManualMappingCuration
GARD:5090	skos:exactMatch	MONDO:0008517	syndactyly-polydactyly-ear lobe syndrome	semapv:ManualMappingCuration
GARD:5091	skos:exactMatch	MONDO:0017981	syngnathia-cleft palate syndrome	semapv:ManualMappingCuration
GARD:5092	skos:exactMatch	MONDO:0017980	syngnathia multiple anomalies	semapv:ManualMappingCuration
GARD:5100	skos:exactMatch	MONDO:0019392	syringocystadenoma papilliferum	semapv:ManualMappingCuration
GARD:5104	skos:exactMatch	MONDO:0008919	systemic primary carnitine deficiency disease	semapv:ManualMappingCuration
GARD:5116	skos:exactMatch	MONDO:0010121	thrombocytopenia-absent radius syndrome	semapv:ManualMappingCuration
GARD:512	skos:exactMatch	MONDO:0007058	acropectorovertebral dysplasia	semapv:ManualMappingCuration
GARD:5120	skos:exactMatch	MONDO:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	semapv:ManualMappingCuration
GARD:5121	skos:exactMatch	MONDO:0010704	otopalatodigital syndrome type 1	semapv:ManualMappingCuration
GARD:5123	skos:exactMatch	MONDO:0011795	anonychia-microcephaly syndrome	semapv:ManualMappingCuration
GARD:5124	skos:exactMatch	MONDO:0009209	autosomal recessive faciodigitogenital syndrome	semapv:ManualMappingCuration
GARD:5125	skos:exactMatch	MONDO:0010101	Teebi-Shaltout syndrome	semapv:ManualMappingCuration
GARD:5126	skos:exactMatch	MONDO:0010154	trigonocephaly-bifid nose-acral anomalies syndrome	semapv:ManualMappingCuration
GARD:5128	skos:exactMatch	MONDO:0008901	Tel Hashomer camptodactyly syndrome	semapv:ManualMappingCuration
GARD:5133	skos:exactMatch	MONDO:0008245	piebald trait-neurologic defects syndrome	semapv:ManualMappingCuration
GARD:5135	skos:exactMatch	MONDO:0011965	familial temporal lobe epilepsy 2	semapv:ManualMappingCuration
GARD:5138	skos:exactMatch	MONDO:0009579	Frank-Ter Haar syndrome	semapv:ManualMappingCuration
GARD:514	skos:exactMatch	MONDO:0007059	acrorenal syndrome	semapv:ManualMappingCuration
GARD:5140	skos:exactMatch	MONDO:0005440	embryonal carcinoma	semapv:ManualMappingCuration
GARD:5144	skos:exactMatch	MONDO:0005526	tetanus	semapv:ManualMappingCuration
GARD:5148	skos:exactMatch	MONDO:0017439	tetra-amelia	semapv:ManualMappingCuration
GARD:5151	skos:exactMatch	MONDO:0018026	tetraploidy syndrome	semapv:ManualMappingCuration
GARD:5153	skos:exactMatch	MONDO:0018027	duplication/inversion 15q11	semapv:ManualMappingCuration
GARD:5158	skos:exactMatch	MONDO:0009202	Thakker-Donnai syndrome	semapv:ManualMappingCuration
GARD:5170	skos:exactMatch	MONDO:0011080	progressive deafness with stapes fixation	semapv:ManualMappingCuration
GARD:5175	skos:exactMatch	MONDO:0018043	Thomas syndrome	semapv:ManualMappingCuration
GARD:5176	skos:exactMatch	MONDO:0010743	thrombocytopenia 1	semapv:ManualMappingCuration
GARD:5177	skos:exactMatch	MONDO:0008941	hepatic fibrosis-renal cysts-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:5180	skos:exactMatch	MONDO:0010115	thoracic dysplasia-hydrocephalus syndrome	semapv:ManualMappingCuration
GARD:5181	skos:exactMatch	MONDO:0015774	thoraco-abdominal enteric duplication	semapv:ManualMappingCuration
GARD:5184	skos:exactMatch	MONDO:0008551	thoracolaryngopelvic dysplasia	semapv:ManualMappingCuration
GARD:5186	skos:exactMatch	MONDO:0010962	diffuse nonepidermolytic palmoplantar keratoderma	semapv:ManualMappingCuration
GARD:5188	skos:exactMatch	MONDO:0008497	Stormorken syndrome	semapv:ManualMappingCuration
GARD:519	skos:exactMatch	MONDO:0019122	idiopathic acute eosinophilic pneumonia	semapv:ManualMappingCuration
GARD:5191	skos:exactMatch	MONDO:0008555	thrombocytopenia 2	semapv:ManualMappingCuration
GARD:5194	skos:exactMatch	MONDO:0008558	autoimmune thrombocytopenic purpura	semapv:ManualMappingCuration
GARD:5195	skos:exactMatch	MONDO:0018047	familial thrombomodulin anomalies	semapv:ManualMappingCuration
GARD:5199	skos:exactMatch	MONDO:0008562	thumb deformity-alopecia-pigmentation anomaly syndrome	semapv:ManualMappingCuration
GARD:5201	skos:exactMatch	MONDO:0018079	thymic epithelial neoplasm	semapv:ManualMappingCuration
GARD:5202	skos:exactMatch	MONDO:0010129	thymic-renal-anal-lung dysplasia	semapv:ManualMappingCuration
GARD:5204	skos:exactMatch	MONDO:0008565	familial thyroglossal duct cyst	semapv:ManualMappingCuration
GARD:5206	skos:exactMatch	MONDO:0008566	thyroid cancer, nonmedullary, 2	semapv:ManualMappingCuration
GARD:521	skos:exactMatch	MONDO:0011959	sweet syndrome	semapv:ManualMappingCuration
GARD:5210	skos:exactMatch	MONDO:0010981	absent tibia-polydactyly-arachnoid cyst syndrome	semapv:ManualMappingCuration
GARD:5216	skos:exactMatch	MONDO:0017572	tick-borne encephalitis	semapv:ManualMappingCuration
GARD:522	skos:exactMatch	MONDO:0004967	acute lymphoblastic leukemia	semapv:ManualMappingCuration
GARD:5221	skos:exactMatch	MONDO:0008087	hereditary neuropathy with liability to pressure palsies	semapv:ManualMappingCuration
