# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	proxy_id	mondo_predicate_id
GARD:8457	skos:narrowMatch	MONDO:0007727	autosomal dominant familial periodic fever	OMIM:142680	skos:exactMatch
GARD:846	skos:narrowMatch	MONDO:0008857	Beemer-Ertbruggen syndrome	OMIM:209970	skos:exactMatch
GARD:8466	skos:narrowMatch	MONDO:0009411	autoimmune polyendocrine syndrome type 1	OMIM:240300	skos:exactMatch
GARD:8468	skos:narrowMatch	MONDO:0007967	melanoma and neural system tumor syndrome	OMIM:155755	skos:exactMatch
GARD:8471	skos:narrowMatch	MONDO:0021019	X-linked recessive ocular albinism	OMIM:300500	skos:exactMatch
GARD:8472	skos:narrowMatch	MONDO:0008633	Muckle-Wells syndrome	OMIM:191900	skos:exactMatch
GARD:8476	skos:narrowMatch	MONDO:0008132	optic atrophy with demyelinating disease of CNS	OMIM:165200	skos:exactMatch
GARD:8476	skos:narrowMatch	MONDO:0010772	Leber optic atrophy and dystonia	OMIM:500001	skos:exactMatch
GARD:8479	skos:narrowMatch	MONDO:0008594	familial multiple discoid fibromas	OMIM:190340	skos:exactMatch
GARD:848	skos:narrowMatch	MONDO:0007191	Behcet disease	OMIM:109650	skos:exactMatch
GARD:8480	skos:narrowMatch	MONDO:0009052	cutis laxa, autosomal recessive, type 1A	OMIM:219100	skos:exactMatch
GARD:8480	skos:narrowMatch	MONDO:0013754	cutis laxa, autosomal recessive, type 1B	OMIM:614437	skos:exactMatch
GARD:8485	skos:narrowMatch	MONDO:0011621	acropectoral syndrome	OMIM:605967	skos:exactMatch
GARD:8486	skos:narrowMatch	MONDO:0020681	Ehlers-Danlos syndrome, musculocontractural type 1	OMIM:601776	skos:exactMatch
GARD:8486	skos:narrowMatch	MONDO:0014236	Ehlers-Danlos syndrome, musculocontractural type 2	OMIM:615539	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0008566	thyroid cancer, nonmedullary, 2	OMIM:188470	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0008567	thyroid cancer, nonmedullary, 1	OMIM:188550	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0011312	thyroid carcinoma, nonmedullary, with or without cell oxyphilia	OMIM:603386	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0011368	papillary thyroid Microcarcinoma	OMIM:603744	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0011653	thyroid cancer, nonmedullary, 3	OMIM:606240	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0014681	thyroid cancer, nonmedullary, 4	OMIM:616534	skos:exactMatch
GARD:8488	skos:narrowMatch	MONDO:0014682	thyroid cancer, nonmedullary, 5	OMIM:616535	skos:exactMatch
GARD:8495	skos:narrowMatch	MONDO:0011012	African iron overload	OMIM:601195	skos:exactMatch
GARD:85	skos:narrowMatch	MONDO:0007994	micromelic bone dysplasia with cloverleaf skull	OMIM:156830	skos:exactMatch
GARD:85	skos:narrowMatch	MONDO:0008546	thanatophoric dysplasia type 1	OMIM:187600	skos:exactMatch
GARD:85	skos:narrowMatch	MONDO:0008547	thanatophoric dysplasia type 2	OMIM:187601	skos:exactMatch
GARD:8501	skos:narrowMatch	MONDO:0008676	white sponge nevus 1	OMIM:193900	skos:exactMatch
GARD:8501	skos:narrowMatch	MONDO:0014346	white sponge nevus 2	OMIM:615785	skos:exactMatch
GARD:8507	skos:narrowMatch	MONDO:0011670	Ehlers-Danlos syndrome due to tenascin-X deficiency	OMIM:606408	skos:exactMatch
GARD:8509	skos:narrowMatch	MONDO:0008812	AREDYLD syndrome	OMIM:207780	skos:exactMatch
GARD:8517	skos:narrowMatch	MONDO:0008416	palmoplantar keratoderma-sclerodactyly syndrome	OMIM:181600	skos:exactMatch
GARD:8520	skos:narrowMatch	MONDO:0010574	syndromic X-linked intellectual disability 5	OMIM:304340	skos:exactMatch
GARD:8521	skos:narrowMatch	MONDO:0010532	infantile-onset X-linked spinal muscular atrophy	OMIM:301830	skos:exactMatch
GARD:8526	skos:narrowMatch	MONDO:0011490	diffuse panbronchiolitis	OMIM:604809	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0007161	spermatogenic failure 2	OMIM:108420	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0009776	spermatogenic failure 1	OMIM:258150	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0010052	spermatogenic failure 4	OMIM:270960	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0056795	X-linked spermatogenic failure 1	OMIM:305700	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0010647	spermatogenic failure, X-linked, 2	OMIM:309120	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0013504	spermatogenic failure 8	OMIM:613957	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0014037	spermatogenic failure 11	OMIM:615081	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0014172	spermatogenic failure 12	OMIM:615413	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0014365	spermatogenic failure 13	OMIM:615841	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0014366	spermatogenic failure 14	OMIM:615842	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0014847	spermatogenic failure 15	OMIM:616950	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0054726	spermatogenic failure 22	OMIM:617706	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0054727	spermatogenic failure 23	OMIM:617707	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0054729	spermatogenic failure 25	OMIM:617960	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0054732	spermatogenic failure 28	OMIM:618086	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0020851	spermatogenic failure 30	OMIM:618110	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0020855	spermatogenic failure 32	OMIM:618115	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0030846	spermatogenic failure 48	OMIM:619108	skos:exactMatch
GARD:8530	skos:narrowMatch	MONDO:0030938	spermatogenic failure 52	OMIM:619202	skos:exactMatch
GARD:8532	skos:narrowMatch	MONDO:0021056	familial adenomatous polyposis 1	OMIM:175100	skos:exactMatch
GARD:8532	skos:narrowMatch	MONDO:0012041	familial adenomatous polyposis 2	OMIM:608456	skos:exactMatch
GARD:8532	skos:narrowMatch	MONDO:0012953	colorectal cancer, susceptibility to, 10	OMIM:612591	skos:exactMatch
GARD:8532	skos:narrowMatch	MONDO:0014038	colorectal cancer, susceptibility to, 12	OMIM:615083	skos:exactMatch
GARD:8532	skos:narrowMatch	MONDO:0014630	familial adenomatous polyposis 3	OMIM:616415	skos:exactMatch
GARD:8535	skos:narrowMatch	MONDO:0800026	central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease	OMIM:209880	skos:exactMatch
GARD:8539	skos:narrowMatch	MONDO:0010167	urocanic aciduria	OMIM:276880	skos:exactMatch
GARD:8547	skos:narrowMatch	MONDO:0009904	Gitelman syndrome	OMIM:263800	skos:exactMatch
GARD:8548	skos:narrowMatch	MONDO:0011569	Charcot-Marie-Tooth disease type 2B1	OMIM:605588	skos:exactMatch
GARD:8549	skos:narrowMatch	MONDO:0008006	Mobius syndrome	OMIM:157900	skos:exactMatch
GARD:8550	skos:narrowMatch	MONDO:0007445	dermatopathia pigmentosa reticularis	OMIM:125595	skos:exactMatch
GARD:8553	skos:narrowMatch	MONDO:0011178	infantile convulsions and choreoathetosis	OMIM:602066	skos:exactMatch
GARD:8555	skos:narrowMatch	MONDO:0012350	complement factor H deficiency	OMIM:609814	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0008869	Seckel syndrome 1	OMIM:210600	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0010900	intrauterine growth retardation with increased mitomycin c sensitivity	OMIM:600546	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0011715	Seckel syndrome 2	OMIM:606744	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0013358	Seckel syndrome 4	OMIM:613676	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0013443	Seckel syndrome 5	OMIM:613823	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0014350	Seckel syndrome 8	OMIM:615807	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0014473	microcephaly 13, primary, autosomal recessive	OMIM:616051	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0014516	microcephaly and chorioretinopathy 2	OMIM:616171	skos:exactMatch
GARD:8562	skos:narrowMatch	MONDO:0014767	Seckel syndrome 9	OMIM:616777	skos:exactMatch
GARD:857	skos:narrowMatch	MONDO:0042499	benign familial neonatal-infantile seizures 1	OMIM:601764	skos:exactMatch
GARD:857	skos:narrowMatch	MONDO:0011593	seizures, benign familial infantile, 2	OMIM:605751	skos:exactMatch
GARD:857	skos:narrowMatch	MONDO:0011904	seizures, benign familial infantile, 3	OMIM:607745	skos:exactMatch
GARD:857	skos:narrowMatch	MONDO:0012965	seizures, benign familial infantile, 4	OMIM:612627	skos:exactMatch
GARD:857	skos:narrowMatch	MONDO:0014903	seizures, benign familial infantile, 5	OMIM:617080	skos:exactMatch
GARD:8573	skos:narrowMatch	MONDO:0011028	autosomal recessive limb-girdle muscular dystrophy type 2F	OMIM:601287	skos:exactMatch
GARD:8574	skos:narrowMatch	MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	OMIM:253601	skos:exactMatch
GARD:8583	skos:narrowMatch	MONDO:0024466	facial paresis, hereditary congenital, 1	OMIM:601471	skos:exactMatch
GARD:8585	skos:narrowMatch	MONDO:0009406	hypertrichotic osteochondrodysplasia Cantu type	OMIM:239850	skos:exactMatch
GARD:8586	skos:narrowMatch	MONDO:0009036	cardiocranial syndrome, Pfeiffer type	OMIM:218450	skos:exactMatch
GARD:8592	skos:narrowMatch	MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	OMIM:604320	skos:exactMatch
GARD:8593	skos:narrowMatch	MONDO:0007766	Morgagni-Stewart-Morel syndrome	OMIM:144800	skos:exactMatch
GARD:8595	skos:narrowMatch	MONDO:0010188	familial isolated deficiency of vitamin E	OMIM:277460	skos:exactMatch
GARD:8598	skos:narrowMatch	MONDO:0008285	polyps, multiple and recurrent inflammatory fibroid, gastrointestinal	OMIM:175510	skos:exactMatch
GARD:8598	skos:narrowMatch	MONDO:0011719	gastrointestinal stromal tumor	OMIM:606764	skos:exactMatch
GARD:86	skos:narrowMatch	MONDO:0011411	Chudley-McCullough syndrome	OMIM:604213	skos:exactMatch
GARD:8600	skos:narrowMatch	MONDO:0009964	short-rib thoracic dysplasia 9 with or without polydactyly	OMIM:266920	skos:exactMatch
GARD:8600	skos:narrowMatch	MONDO:0014284	short-rib thoracic dysplasia 10 with or without polydactyly	OMIM:615630	skos:exactMatch
GARD:8605	skos:narrowMatch	MONDO:0100003	susceptibility to angioedema induced by ACE inhibitors	OMIM:300909	skos:exactMatch
GARD:8606	skos:narrowMatch	MONDO:0011790	Amish lethal microcephaly	OMIM:607196	skos:exactMatch
GARD:8609	skos:narrowMatch	MONDO:0800029	interstitial lung disease 2	OMIM:178500	skos:exactMatch
GARD:8609	skos:narrowMatch	MONDO:0014612	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4	OMIM:616371	skos:exactMatch
GARD:8609	skos:narrowMatch	MONDO:0014613	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3	OMIM:616373	skos:exactMatch
GARD:8614	skos:narrowMatch	MONDO:0011382	sickle cell anemia	OMIM:603903	skos:exactMatch
GARD:8618	skos:narrowMatch	MONDO:0009692	primary myelofibrosis	OMIM:254450	skos:exactMatch
GARD:8621	skos:narrowMatch	MONDO:0006486	uveal melanoma	OMIM:155720	skos:exactMatch
GARD:8621	skos:narrowMatch	MONDO:0011695	melanoma, uveal, susceptibility to, 1	OMIM:606660	skos:exactMatch
GARD:8621	skos:narrowMatch	MONDO:0011696	melanoma, uveal, susceptibility to, 2	OMIM:606661	skos:exactMatch
GARD:8625	skos:narrowMatch	MONDO:0009973	reticular dysgenesis	OMIM:267500	skos:exactMatch
GARD:8631	skos:narrowMatch	MONDO:0007800	chromosome 18p deletion syndrome	OMIM:146390	skos:exactMatch
GARD:8638	skos:narrowMatch	MONDO:0018874	acute myeloid leukemia	OMIM:601626	skos:exactMatch
GARD:8644	skos:narrowMatch	MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	OMIM:265380	skos:exactMatch
GARD:8661	skos:narrowMatch	MONDO:0009264	gastroschisis	OMIM:230750	skos:exactMatch
GARD:8663	skos:narrowMatch	MONDO:0007177	auriculoosteodysplasia	OMIM:109000	skos:exactMatch
GARD:8672	skos:narrowMatch	MONDO:0027407	Kleefstra syndrome 1	OMIM:610253	skos:exactMatch
GARD:8683	skos:narrowMatch	MONDO:0011725	Crigler-Najjar syndrome type 2	OMIM:606785	skos:exactMatch
GARD:8686	skos:narrowMatch	MONDO:0011158	autoimmune lymphoproliferative syndrome type 1	OMIM:601859	skos:exactMatch
GARD:8686	skos:narrowMatch	MONDO:0011383	autoimmune lymphoproliferative syndrome type 2A	OMIM:603909	skos:exactMatch
GARD:8686	skos:narrowMatch	MONDO:8000024	autoimmune lymphoproliferative syndrome, type III caused by mutation in PRKCD	OMIM:615559	skos:exactMatch
GARD:8686	skos:narrowMatch	MONDO:0032803	immunodeficiency 64	OMIM:618534	skos:exactMatch
GARD:869	skos:narrowMatch	MONDO:0009562	beta-mannosidosis	OMIM:248510	skos:exactMatch
GARD:8694	skos:narrowMatch	MONDO:0008146	osteogenesis imperfecta type 1	OMIM:166200	skos:exactMatch
GARD:8694	skos:narrowMatch	MONDO:0008149	osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures	OMIM:166230	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0009804	osteogenesis imperfecta type 3	OMIM:259420	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0009805	osteogenesis imperfecta type 9	OMIM:259440	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0012536	osteogenesis imperfecta type 7	OMIM:610682	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0012581	osteogenesis imperfecta type 8	OMIM:610915	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0012592	osteogenesis imperfecta type 11	OMIM:610968	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0013459	osteogenesis imperfecta type 10	OMIM:613848	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0013515	osteogenesis imperfecta type 6	OMIM:613982	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0013924	osteogenesis imperfecta type 13	OMIM:614856	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0014086	osteogenesis imperfecta type 15	OMIM:615220	skos:exactMatch
GARD:8695	skos:narrowMatch	MONDO:0014544	osteogenesis imperfecta type 16	OMIM:616229	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0008148	osteogenesis imperfecta type 4	OMIM:166220	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0009805	osteogenesis imperfecta type 9	OMIM:259440	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0012536	osteogenesis imperfecta type 7	OMIM:610682	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0012592	osteogenesis imperfecta type 11	OMIM:610968	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0013460	osteogenesis imperfecta type 12	OMIM:613849	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0013515	osteogenesis imperfecta type 6	OMIM:613982	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0014029	osteogenesis imperfecta type 14	OMIM:615066	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0014086	osteogenesis imperfecta type 15	OMIM:615220	skos:exactMatch
GARD:8696	skos:narrowMatch	MONDO:0014672	osteogenesis imperfecta type 17	OMIM:616507	skos:exactMatch
GARD:8698	skos:narrowMatch	MONDO:0008151	gnathodiaphyseal dysplasia	OMIM:166260	skos:exactMatch
GARD:8699	skos:narrowMatch	MONDO:0012591	osteogenesis imperfecta type 5	OMIM:610967	skos:exactMatch
GARD:87	skos:narrowMatch	MONDO:0010261	microphthalmia, syndromic 2	OMIM:300166	skos:exactMatch
GARD:87	skos:narrowMatch	MONDO:0010671	microphthalmia, syndromic 1	OMIM:309800	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0009335	hemolytic uremic syndrome, atypical, susceptibility to, 1	OMIM:235400	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0012350	complement factor H deficiency	OMIM:609814	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0013040	atypical hemolytic-uremic syndrome with MCP/CD46 anomaly	OMIM:612922	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0013041	atypical hemolytic-uremic syndrome with I factor anomaly	OMIM:612923	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0013042	atypical hemolytic-uremic syndrome with B factor anomaly	OMIM:612924	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0013043	atypical hemolytic-uremic syndrome with C3 anomaly	OMIM:612925	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0013044	atypical hemolytic-uremic syndrome with thrombomodulin anomaly	OMIM:612926	skos:exactMatch
GARD:8702	skos:narrowMatch	MONDO:0014005	immunoglobulin-mediated membranoproliferative glomerulonephritis	OMIM:615008	skos:exactMatch
GARD:8707	skos:narrowMatch	MONDO:0010144	tibial hemimelia	OMIM:275220	skos:exactMatch
GARD:8709	skos:narrowMatch	MONDO:0008205	patella aplasia/hypoplasia	OMIM:168860	skos:exactMatch
GARD:871	skos:narrowMatch	MONDO:0011381	dominant beta-thalassemia	OMIM:603902	skos:exactMatch
GARD:871	skos:narrowMatch	MONDO:0013517	beta-thalassemia HBB/LCRB	OMIM:613985	skos:exactMatch
GARD:8713	skos:narrowMatch	MONDO:0008702	achondrogenesis type II	OMIM:200610	skos:exactMatch
GARD:8717	skos:narrowMatch	MONDO:0100325	odontochondrodysplasia 1	OMIM:184260	skos:exactMatch
GARD:8719	skos:narrowMatch	MONDO:0011856	spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	OMIM:607543	skos:exactMatch
GARD:872	skos:narrowMatch	MONDO:0008760	beta-ketothiolase deficiency	OMIM:203750	skos:exactMatch
GARD:8720	skos:narrowMatch	MONDO:0011211	axial spondylometaphyseal dysplasia	OMIM:602271	skos:exactMatch
GARD:8721	skos:narrowMatch	MONDO:0100352	episodic kinesigenic dyskinesia 1	OMIM:128200	skos:exactMatch
GARD:8721	skos:narrowMatch	MONDO:0012603	episodic kinesigenic dyskinesia 2	OMIM:611031	skos:exactMatch
GARD:8722	skos:narrowMatch	MONDO:0700089	paroxysmal nonkinesigenic dyskinesia 1	OMIM:118800	skos:exactMatch
GARD:8722	skos:narrowMatch	MONDO:0012629	paroxysmal nonkinesigenic dyskinesia 2	OMIM:611147	skos:exactMatch
GARD:8723	skos:narrowMatch	MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	OMIM:153550	skos:exactMatch
GARD:873	skos:narrowMatch	MONDO:0024530	Bethlem myopathy 1	OMIM:158810	skos:exactMatch
GARD:873	skos:narrowMatch	MONDO:0034022	Bethlem myopathy 2	OMIM:616471	skos:exactMatch
GARD:8732	skos:narrowMatch	MONDO:0010604	hemophilia B	OMIM:306900	skos:exactMatch
GARD:8735	skos:narrowMatch	MONDO:0009428	obsolete childhood hypophosphatasia	OMIM:241510	skos:exactMatch
GARD:8754	skos:narrowMatch	MONDO:0008974	Greenberg dysplasia	OMIM:215140	skos:exactMatch
GARD:8755	skos:narrowMatch	MONDO:0011323	arhinia, choanal atresia, and microphthalmia	OMIM:603457	skos:exactMatch
GARD:8756	skos:narrowMatch	MONDO:0010533	Arts syndrome	OMIM:301835	skos:exactMatch
GARD:8757	skos:narrowMatch	MONDO:0011014	pleuropulmonary blastoma	OMIM:601200	skos:exactMatch
GARD:88	skos:narrowMatch	MONDO:0007894	Leri pleonosteosis	OMIM:151200	skos:exactMatch
GARD:882	skos:narrowMatch	MONDO:0008864	Biemond syndrome type 2	OMIM:210350	skos:exactMatch
GARD:884	skos:narrowMatch	MONDO:0007195	bifid nose, autosomal dominant	OMIM:109740	skos:exactMatch
GARD:884	skos:narrowMatch	MONDO:0008866	bifid nose, autosomal recessive	OMIM:210400	skos:exactMatch
GARD:893	skos:narrowMatch	MONDO:0010999	fallot complex-intellectual disability-growth delay syndrome	OMIM:601127	skos:exactMatch
GARD:894	skos:narrowMatch	MONDO:0009665	biotinidase deficiency	OMIM:253260	skos:exactMatch
GARD:895	skos:narrowMatch	MONDO:0008870	bird headed-dwarfism, Montreal type	OMIM:210700	skos:exactMatch
GARD:897	skos:narrowMatch	MONDO:0009404	hypertelorism, microtia, facial clefting syndrome	OMIM:239800	skos:exactMatch
GARD:905	skos:narrowMatch	MONDO:0008875	blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome	OMIM:210745	skos:exactMatch
GARD:9118	skos:narrowMatch	MONDO:0024525	Fanconi renotubular syndrome 1	OMIM:134600	skos:exactMatch
GARD:9118	skos:narrowMatch	MONDO:0013247	Fanconi renotubular syndrome 2	OMIM:613388	skos:exactMatch
GARD:9118	skos:narrowMatch	MONDO:0014275	Fanconi renotubular syndrome 3	OMIM:615605	skos:exactMatch
GARD:9118	skos:narrowMatch	MONDO:0030056	Fanconi renotubular syndrome 5	OMIM:618913	skos:exactMatch
GARD:912	skos:narrowMatch	MONDO:0007202	blepharoptosis-myopia-ectopia lentis syndrome	OMIM:110150	skos:exactMatch
GARD:9124	skos:narrowMatch	MONDO:0007944	Treacher Collins syndrome 1	OMIM:154500	skos:exactMatch
GARD:9124	skos:narrowMatch	MONDO:0009558	Treacher Collins syndrome 3	OMIM:248390	skos:exactMatch
GARD:9124	skos:narrowMatch	MONDO:0013385	Treacher Collins syndrome 2	OMIM:613717	skos:exactMatch
GARD:9124	skos:narrowMatch	MONDO:0030067	Treacher Collins syndrome 4	OMIM:618939	skos:exactMatch
GARD:9126	skos:narrowMatch	MONDO:0008740	agnathia-otocephaly complex	OMIM:202650	skos:exactMatch
GARD:914	skos:narrowMatch	MONDO:0008970	chondrodysplasia Blomstrand type	OMIM:215045	skos:exactMatch
GARD:9145	skos:narrowMatch	MONDO:0008329	autosomal dominant pseudohypoaldosteronism type 1	OMIM:177735	skos:exactMatch
GARD:9146	skos:narrowMatch	MONDO:0007265	cardiofaciocutaneous syndrome 1	OMIM:115150	skos:exactMatch
GARD:9146	skos:narrowMatch	MONDO:0014112	cardiofaciocutaneous syndrome 2	OMIM:615278	skos:exactMatch
GARD:9146	skos:narrowMatch	MONDO:0014113	cardiofaciocutaneous syndrome 3	OMIM:615279	skos:exactMatch
GARD:9146	skos:narrowMatch	MONDO:0014114	cardiofaciocutaneous syndrome 4	OMIM:615280	skos:exactMatch
GARD:915	skos:narrowMatch	MONDO:0008876	Bloom syndrome	OMIM:210900	skos:exactMatch
GARD:9152	skos:narrowMatch	MONDO:0008727	congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency	OMIM:201810	skos:exactMatch
GARD:9156	skos:narrowMatch	MONDO:0010270	syndromic X-linked intellectual disability 7	OMIM:300218	skos:exactMatch
GARD:9157	skos:narrowMatch	MONDO:0010285	syndromic X-linked intellectual disability Abidi type	OMIM:300262	skos:exactMatch
GARD:9158	skos:narrowMatch	MONDO:0010977	Brody myopathy	OMIM:601003	skos:exactMatch
GARD:916	skos:narrowMatch	MONDO:0008571	Blount disease, infantile	OMIM:188700	skos:exactMatch
GARD:916	skos:narrowMatch	MONDO:0009800	Blount disease, adolescent	OMIM:259200	skos:exactMatch
GARD:9161	skos:narrowMatch	MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2	OMIM:609242	skos:exactMatch
GARD:9163	skos:narrowMatch	MONDO:0014722	Roifman syndrome	OMIM:616651	skos:exactMatch
GARD:9164	skos:narrowMatch	MONDO:0010868	rippling muscle disease 1	OMIM:600332	skos:exactMatch
GARD:9164	skos:narrowMatch	MONDO:0019947	rippling muscle disease 2	OMIM:606072	skos:exactMatch
GARD:9168	skos:narrowMatch	MONDO:0008275	familial expansile osteolysis	OMIM:174810	skos:exactMatch
GARD:9169	skos:narrowMatch	MONDO:0007297	ADan amyloidosis	OMIM:117300	skos:exactMatch
GARD:917	skos:narrowMatch	MONDO:0010563	blue cone monochromacy	OMIM:303700	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0010206	hypotrichosis 8	OMIM:278150	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0011452	hypotrichosis 7	OMIM:604379	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0011549	hypotrichosis 1	OMIM:605389	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0011932	hypotrichosis 6	OMIM:607903	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0013649	hypotrichosis 9	OMIM:614237	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0013650	hypotrichosis 10	OMIM:614238	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0014027	hypotrichosis 11	OMIM:615059	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0014384	hypotrichosis 12	OMIM:615885	skos:exactMatch
GARD:9170	skos:narrowMatch	MONDO:0032649	hypotrichosis 14	OMIM:618275	skos:exactMatch
GARD:9174	skos:narrowMatch	MONDO:0011706	Kufor-Rakeb syndrome	OMIM:606693	skos:exactMatch
GARD:9175	skos:narrowMatch	MONDO:0008193	paralysis agitans, juvenile, of Hunt	OMIM:168100	skos:exactMatch
GARD:9175	skos:narrowMatch	MONDO:0008200	autosomal dominant Parkinson disease 1	OMIM:168601	skos:exactMatch
GARD:9175	skos:narrowMatch	MONDO:0009830	parkinsonian-pyramidal syndrome	OMIM:260300	skos:exactMatch
GARD:9176	skos:narrowMatch	MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	OMIM:604416	skos:exactMatch
GARD:9177	skos:narrowMatch	MONDO:0011868	lethal congenital contracture syndrome 2	OMIM:607598	skos:exactMatch
GARD:9178	skos:narrowMatch	MONDO:0010258	MEHMO syndrome	OMIM:300148	skos:exactMatch
GARD:9179	skos:narrowMatch	MONDO:0007630	North Carolina macular dystrophy	OMIM:136550	skos:exactMatch
GARD:918	skos:narrowMatch	MONDO:0007230	Brachymorphism-onychodysplasia-dysphalangism syndrome	OMIM:113477	skos:exactMatch
GARD:9180	skos:narrowMatch	MONDO:0013860	idiopathic membranous glomerulonephritis	OMIM:614692	skos:exactMatch
GARD:9181	skos:narrowMatch	MONDO:0024521	aortic aneurysm, familial abdominal, 1	OMIM:100070	skos:exactMatch
GARD:9181	skos:narrowMatch	MONDO:0012343	aortic aneurysm, familial abdominal, 2	OMIM:609782	skos:exactMatch
GARD:9181	skos:narrowMatch	MONDO:0012751	aortic aneurysm, familial abdominal, 3	OMIM:611891	skos:exactMatch
GARD:9181	skos:narrowMatch	MONDO:0013716	aortic aneurysm, familial abdominal, 4	OMIM:614375	skos:exactMatch
